timestamp,gender,inc_A00-A04,inc_A05-A14,inc_A15-A34,inc_A35-A59,inc_A60-A79,inc_A80+,inc_ALL
1607644800,M,82.22,152.84,216.77,222.72,159.16,352.43,200.95
1607731200,A,85.24,166.50,274.88,300.00,175.23,413.02,251.01
1607731200,F,79.33,180.96,311.98,368.05,174.73,426.87,283.74
1607731200,M,90.87,152.84,241.60,236.67,175.80,389.28,217.61
1607817600,A,77.49,165.95,277.90,301.63,175.77,385.29,249.70
1607817600,F,72.53,180.96,309.32,371.72,175.74,396.98,281.52
1607817600,M,82.22,151.78,249.72,236.41,175.80,365.25,217.24
1607904000,A,78.59,174.20,289.98,313.36,189.67,427.77,263.76
1607904000,F,70.26,186.61,322.63,384.74,188.22,445.55,296.74
1607904000,M,86.54,162.46,260.70,246.94,191.30,397.29,230.11
1607990400,A,76.38,167.05,302.82,327.27,193.59,434.26,271.78
1607990400,F,70.26,176.43,339.13,406.24,188.22,453.02,306.58
1607990400,M,82.22,158.19,270.25,253.79,199.61,402.10,236.27
1608076800,A,84.13,167.60,317.17,342.95,206.60,466.72,286.21
1608076800,F,81.60,176.43,363.62,428.30,203.40,486.65,326.07
1608076800,M,86.54,159.26,275.02,263.53,210.20,432.53,245.46
1608163200,A,89.66,173.10,317.42,348.00,217.12,500.94,294.18
1608163200,F,86.13,183.22,368.41,433.68,211.16,521.21,334.98
1608163200,M,93.04,163.53,270.73,268.26,223.81,466.17,252.37
1608249600,A,95.20,164.86,323.71,361.22,230.49,513.92,303.98
1608249600,F,92.93,180.96,379.06,455.18,228.02,542.69,350.76
1608249600,M,97.36,149.64,273.11,273.79,233.26,464.57,256.06
1608336000,A,98.52,162.66,312.38,365.32,235.84,512.74,304.54
1608336000,F,97.46,176.43,365.75,453.76,238.81,534.28,349.92
1608336000,M,99.53,149.64,263.57,283.01,232.51,475.79,258.05
1608422400,A,95.20,153.32,309.36,363.95,237.80,548.14,305.90
1608422400,F,92.93,165.12,366.82,446.97,241.85,575.38,351.69
1608422400,M,97.36,142.16,256.88,286.69,233.26,501.42,259.00
1608508800,A,97.41,150.02,312.13,377.04,241.19,553.45,312.04
1608508800,F,95.20,159.47,372.14,467.62,243.87,568.85,358.93
1608508800,M,99.53,141.09,257.36,292.75,238.18,527.05,264.02
1608595200,A,101.84,161.01,335.54,399.27,263.65,608.32,335.43
1608595200,F,97.46,170.78,401.95,491.95,266.47,623.96,384.82
1608595200,M,106.02,151.78,275.02,313.02,260.48,581.52,284.85
1608681600,A,100.73,163.76,352.66,423.68,279.34,636.65,353.57
1608681600,F,99.73,168.52,422.72,522.22,280.30,656.65,405.33
1608681600,M,101.69,159.26,289.35,331.97,278.25,602.34,300.66
1608768000,A,92.98,147.82,338.06,413.72,270.78,621.89,342.32
1608768000,F,92.93,147.03,406.75,508.36,272.21,651.98,393.27
1608768000,M,93.04,148.57,276.46,325.66,269.18,570.30,290.34
1608854400,A,78.59,132.43,319.43,387.54,258.12,605.96,323.34
1608854400,F,79.33,117.62,381.19,470.45,259.05,623.96,367.00
1608854400,M,77.89,146.43,264.04,310.39,257.08,575.11,278.79
1608940800,A,61.99,114.85,298.29,360.00,243.51,576.46,301.54
1608940800,F,63.46,97.26,352.97,441.32,238.14,599.67,342.03
1608940800,M,60.58,131.47,249.24,284.32,249.52,536.66,260.23
1609027200,A,60.88,109.35,295.01,353.59,238.87,558.17,295.54
1609027200,F,63.46,92.74,348.18,437.35,231.06,571.65,334.79
1609027200,M,58.42,125.05,246.85,275.64,247.63,535.06,255.40
1609113600,A,55.35,99.46,283.94,338.45,233.34,537.52,284.10
1609113600,F,61.20,89.35,334.34,418.68,227.35,558.57,323.56
1609113600,M,49.76,109.02,238.26,263.79,240.07,501.42,243.75
1609200000,A,55.35,85.18,261.79,329.32,227.28,512.74,272.06
1609200000,F,63.46,68.99,306.12,406.52,217.23,540.82,308.53
1609200000,M,47.60,100.47,221.55,257.47,238.55,464.57,234.75
1609286400,A,49.81,80.78,252.98,325.77,232.63,544.60,272.53
1609286400,F,56.66,64.47,296.01,397.75,220.60,573.52,307.41
1609286400,M,43.27,96.20,213.91,258.79,246.12,495.01,236.84
1609372800,A,52.03,77.48,257.51,319.63,234.41,520.41,269.62
1609372800,F,54.40,70.12,303.46,385.58,225.32,539.89,303.05
1609372800,M,49.76,84.44,215.82,258.26,244.60,487.00,235.42
1609459200,A,53.13,73.09,247.19,308.73,216.59,490.91,256.59
1609459200,F,49.87,68.99,291.75,375.97,210.48,514.67,290.98
1609459200,M,56.25,76.96,206.75,246.15,223.43,450.15,221.40
1609545600,A,55.35,73.09,249.71,307.23,214.45,505.66,257.24
1609545600,F,54.40,66.73,296.54,372.57,209.81,524.94,291.54
1609545600,M,56.25,79.09,207.22,246.41,219.65,472.58,222.16
1609632000,A,56.45,76.38,249.45,308.04,214.80,506.84,257.99
1609632000,F,56.66,68.99,294.94,374.27,209.81,538.02,293.40
1609632000,M,56.25,83.37,208.66,246.41,220.41,453.36,221.88
1609718400,A,57.56,74.73,252.73,302.32,207.67,494.45,253.68
1609718400,F,54.40,67.86,290.69,368.89,204.07,519.34,287.27
1609718400,M,60.58,81.23,218.68,240.36,211.71,451.76,219.41
1609804800,A,58.67,79.13,273.62,301.36,213.20,512.74,260.57
1609804800,F,54.40,71.25,324.23,372.29,213.18,537.09,298.78
1609804800,M,62.74,86.58,228.23,235.09,213.22,470.98,221.50
1609891200,A,61.99,78.03,286.20,287.73,200.90,474.98,252.04
1609891200,F,54.40,71.25,332.21,357.58,203.40,482.91,287.27
1609891200,M,69.24,84.44,244.94,222.46,198.10,461.37,216.00
1609977600,A,63.10,79.68,316.91,314.04,215.87,547.55,276.70
1609977600,F,61.20,71.25,361.49,386.43,212.17,574.45,313.63
1609977600,M,62.74,87.65,276.93,246.15,220.03,501.42,238.73
1610064000,A,69.74,89.57,357.94,354.95,249.21,607.14,313.02
1610064000,F,70.26,88.22,400.36,433.96,243.87,633.30,352.34
1610064000,M,67.07,90.85,319.91,280.90,255.19,562.29,272.63
1610150400,A,74.17,96.71,370.28,362.45,254.91,620.71,321.27
1610150400,F,72.53,101.79,415.26,440.75,247.92,657.58,361.90
1610150400,M,73.56,91.92,329.93,289.06,262.75,557.49,279.55
1610236800,A,74.17,98.91,376.32,365.45,257.41,606.55,323.15
1610236800,F,70.26,105.18,425.91,443.01,251.63,637.97,363.75
1610236800,M,75.73,92.99,331.84,292.75,263.88,552.68,281.44
1610323200,A,77.49,103.86,390.16,375.27,271.49,648.45,336.70
1610323200,F,72.53,109.70,441.88,448.95,266.81,682.80,377.58
1610323200,M,80.05,98.33,343.78,306.17,276.74,589.53,294.70
1610409600,A,86.34,108.25,384.63,374.32,261.69,621.89,331.40
1610409600,F,90.66,121.01,423.78,445.28,259.39,652.91,369.88
1610409600,M,80.05,96.20,349.51,308.02,264.26,568.70,291.95
1610496000,A,83.02,107.71,372.80,367.09,249.39,620.12,323.15
1610496000,F,95.20,128.93,415.26,435.09,245.90,674.39,364.31
1610496000,M,69.24,87.65,334.71,303.54,253.30,527.05,280.97
1610582400,A,83.02,106.06,344.86,340.09,234.95,571.74,300.88
1610582400,F,88.40,127.80,390.77,404.82,234.09,609.01,339.99
1610582400,M,77.89,85.51,303.67,279.85,235.91,507.83,260.99
1610668800,A,83.02,100.56,322.20,315.41,216.94,551.09,281.34
1610668800,F,92.93,117.62,369.48,371.44,213.52,595.93,317.71
1610668800,M,73.56,84.44,279.32,263.26,220.79,474.18,244.13
1610755200,A,90.77,102.21,322.45,324.13,217.30,543.42,284.34
1610755200,F,104.26,114.23,372.14,384.74,216.22,583.79,322.26
1610755200,M,77.89,90.85,277.41,267.74,218.52,474.18,245.55
1610841600,A,91.88,100.56,313.39,321.27,214.27,555.22,281.71
1610841600,F,106.53,111.97,362.56,381.06,215.54,596.87,320.41
1610841600,M,77.89,89.78,268.82,265.63,212.85,483.80,242.14
1610928000,A,97.41,103.31,287.72,304.36,200.37,525.13,265.54
1610928000,F,108.80,113.10,338.60,364.93,202.72,575.38,305.46
1610928000,M,86.54,94.06,241.60,247.99,197.72,438.94,224.72
1611014400,A,88.56,90.67,269.34,286.50,192.70,527.49,252.70
1611014400,F,90.66,93.87,317.84,340.89,193.95,584.72,290.15
1611014400,M,86.54,87.65,225.37,235.88,191.30,429.33,214.39
1611100800,A,87.45,82.43,247.94,272.04,187.17,487.96,238.40
1611100800,F,88.40,79.17,293.35,328.72,191.59,532.42,274.74
1611100800,M,86.54,85.51,206.75,219.30,182.22,411.71,201.23
1611187200,A,94.09,82.43,222.77,263.73,176.12,487.37,228.18
1611187200,F,106.53,76.91,265.13,320.24,180.80,538.96,265.27
1611187200,M,82.22,87.65,184.30,211.14,170.88,398.89,190.25
1611273600,A,86.34,83.53,209.68,252.68,168.10,449.02,216.56
1611273600,F,97.46,81.43,252.35,306.09,175.40,495.99,252.65
1611273600,M,75.73,85.51,171.41,202.98,159.92,368.45,179.74
1611360000,A,86.34,78.58,205.40,240.41,163.29,438.98,209.06
1611360000,F,92.93,79.17,243.30,290.25,171.35,490.38,243.83
1611360000,M,80.05,78.03,171.41,194.02,154.25,350.83,173.58
1611446400,A,85.24,76.38,205.40,240.27,161.68,423.64,207.14
1611446400,F,90.66,76.91,238.51,288.84,167.31,474.50,239.56
1611446400,M,80.05,75.89,175.71,195.08,155.38,336.41,174.05
1611532800,A,74.17,69.24,204.40,232.50,154.55,404.76,199.82
1611532800,F,86.13,71.25,239.04,276.10,158.87,439.01,228.98
1611532800,M,62.74,67.34,173.32,191.92,149.71,346.03,170.08
1611619200,A,75.27,69.24,192.57,226.50,144.75,381.75,191.20
1611619200,F,79.33,74.64,225.20,271.30,150.78,407.25,219.61
1611619200,M,71.40,64.13,163.30,184.81,137.99,338.02,162.22
1611705600,A,75.27,64.29,180.23,215.32,134.59,380.57,181.87
1611705600,F,68.00,70.12,206.57,251.78,137.28,398.85,204.57
1611705600,M,82.22,58.79,156.61,181.39,131.56,349.23,158.71
1611792000,A,66.42,71.44,182.50,211.36,131.56,349.30,177.89
1611792000,F,58.93,75.78,201.24,249.80,133.91,367.09,199.00
1611792000,M,73.56,67.34,165.68,175.60,128.92,318.79,156.35
1611878400,A,66.42,64.29,176.46,204.27,125.67,332.78,170.86
1611878400,F,54.40,65.60,191.66,240.74,128.85,345.60,189.81
1611878400,M,77.89,63.06,162.82,170.33,122.11,310.78,151.52
1611964800,A,53.13,63.19,171.92,202.09,121.75,309.77,165.75
1611964800,F,43.07,65.60,184.21,234.80,122.44,321.32,181.92
1611964800,M,62.74,60.92,160.91,171.65,120.98,289.96,149.24
1612051200,A,56.45,65.39,170.16,196.23,119.44,301.51,162.47
1612051200,F,47.60,68.99,184.74,226.88,119.41,310.11,177.93
1612051200,M,64.91,61.99,157.09,167.70,119.47,286.75,146.69
1612137600,A,57.56,68.14,165.63,194.45,119.97,298.56,161.20
1612137600,F,49.87,70.12,177.82,225.47,119.07,311.98,176.54
1612137600,M,64.91,66.27,154.70,165.59,120.98,275.54,145.55
1612224000,A,55.35,69.79,160.60,190.77,119.79,277.32,157.31
1612224000,F,49.87,75.78,178.88,218.39,116.37,286.76,171.62
1612224000,M,60.58,64.13,144.20,165.07,123.62,261.12,142.71
1612310400,A,54.24,76.93,157.83,190.09,122.11,256.66,156.09
1612310400,F,56.66,82.56,174.62,218.96,116.03,267.14,169.86
1612310400,M,51.93,71.61,142.76,163.22,128.92,238.69,142.05
1612396800,A,54.24,63.74,164.37,181.09,118.72,242.50,151.07
1612396800,F,52.13,72.38,184.74,207.64,110.30,241.92,162.80
1612396800,M,56.25,55.58,146.11,156.38,128.16,243.50,139.11
1612483200,A,60.88,67.04,155.81,177.95,122.47,234.83,149.34
1612483200,F,58.93,76.91,171.43,205.95,110.97,223.24,158.90
1612483200,M,62.74,57.72,141.81,151.90,135.34,254.71,139.58
1612569600,A,61.99,71.44,149.27,172.23,120.68,236.01,146.20
1612569600,F,58.93,80.30,166.11,200.01,107.94,220.44,155.19
1612569600,M,64.91,63.06,134.17,146.37,134.97,262.72,137.03
1612656000,A,60.88,69.79,147.51,169.64,117.83,230.70,143.62
1612656000,F,56.66,76.91,160.25,197.46,106.25,216.70,152.13
1612656000,M,64.91,63.06,136.08,143.74,130.81,254.71,134.94
1612742400,A,63.10,65.94,146.25,169.23,115.51,215.36,141.18
1612742400,F,54.40,72.38,159.18,194.63,102.88,205.49,148.51
1612742400,M,71.40,59.86,134.65,145.58,129.67,232.29,133.71
1612828800,A,52.03,59.90,131.40,144.82,102.50,203.56,124.68
1612828800,F,49.87,62.20,138.42,167.19,91.07,197.09,130.78
1612828800,M,54.09,57.72,125.10,124.00,115.31,214.66,118.47
1612915200,A,42.06,53.30,115.79,123.68,90.02,179.37,108.33
1612915200,F,36.27,58.81,124.58,141.73,81.29,170.93,113.89
1612915200,M,47.60,48.10,107.91,106.88,99.81,193.84,102.65
1613001600,A,36.53,56.60,113.53,124.23,86.10,174.65,106.73
1613001600,F,29.47,62.20,121.92,137.49,79.60,168.13,111.29
1613001600,M,43.27,51.30,106.00,111.89,93.00,185.83,101.99
1613088000,A,33.21,53.30,118.31,123.00,77.72,168.75,104.11
1613088000,F,34.00,56.55,133.63,132.68,68.81,174.67,109.15
1613088000,M,32.45,50.24,104.57,113.99,87.33,158.60,98.86
1613174400,A,34.32,48.36,118.56,120.95,76.65,165.80,102.56
1613174400,F,36.27,50.89,131.50,131.26,68.47,169.07,107.30
1613174400,M,32.45,45.96,106.95,111.36,85.44,160.20,97.63
1613260800,A,34.32,52.75,119.82,123.54,78.61,169.34,104.86
1613260800,F,34.00,58.81,133.63,134.37,69.82,172.80,109.99
1613260800,M,34.62,47.03,107.43,113.47,88.09,163.40,99.53
1613347200,A,33.21,53.30,120.32,121.91,81.29,179.37,105.89
1613347200,F,36.27,63.33,133.10,133.24,74.88,185.88,112.68
1613347200,M,30.29,43.82,108.86,111.36,88.09,168.21,98.86
1613433600,A,43.17,57.70,130.64,135.82,92.52,190.58,117.23
1613433600,F,40.80,70.12,144.81,150.50,84.66,192.42,124.47
1613433600,M,45.44,45.96,117.94,122.15,100.94,187.43,109.75
1613520000,A,55.35,55.50,143.48,145.23,101.25,221.26,127.92
1613520000,F,58.93,63.33,160.25,163.80,92.42,228.85,137.46
1613520000,M,51.93,48.10,128.44,127.95,110.77,208.26,118.09
1613606400,A,59.78,56.60,134.17,142.77,104.28,217.13,126.09
1613606400,F,61.20,65.60,149.60,159.55,93.77,223.24,134.31
1613606400,M,58.42,48.10,120.32,127.16,116.06,206.65,117.71
1613692800,A,56.45,58.80,133.91,141.27,104.82,218.90,125.86
1613692800,F,52.13,67.86,147.47,157.29,97.82,226.04,134.40
1613692800,M,60.58,50.24,121.76,126.37,112.66,206.65,117.14
1613779200,A,61.99,58.25,140.96,144.68,103.39,220.08,128.25
1613779200,F,56.66,65.60,155.99,158.99,98.49,230.71,137.09
1613779200,M,67.07,51.30,127.49,131.37,108.88,201.85,119.22
1613865600,A,58.67,52.75,141.72,147.14,103.21,221.85,128.72
1613865600,F,56.66,57.68,158.65,162.66,98.49,226.98,137.74
1613865600,M,60.58,48.10,126.53,132.68,108.50,213.06,119.51
1613952000,A,58.67,53.85,142.98,146.86,97.87,209.46,126.56
1613952000,F,54.40,55.42,165.57,161.53,92.76,214.83,135.51
1613952000,M,62.74,52.37,122.71,133.21,103.59,200.25,117.42
1614038400,A,65.31,52.75,139.96,147.82,95.90,207.69,125.86
1614038400,F,72.53,53.16,160.78,162.66,96.47,214.83,136.63
1614038400,M,58.42,52.37,121.28,134.00,95.27,195.44,114.87
1614124800,A,68.63,58.80,142.22,150.54,97.87,211.82,128.72
1614124800,F,77.06,66.73,159.72,170.02,94.45,221.37,140.25
1614124800,M,60.58,51.30,126.53,132.42,101.70,195.44,116.95
1614211200,A,68.63,63.19,145.75,148.50,96.26,210.64,128.53
1614211200,F,81.60,67.86,163.98,172.28,93.77,217.64,141.45
1614211200,M,56.25,58.79,129.40,126.37,99.05,198.64,115.34
1614297600,A,73.06,64.29,146.75,147.95,105.71,204.74,130.83
1614297600,F,92.93,71.25,169.30,176.24,100.86,203.63,144.98
1614297600,M,54.09,57.72,126.53,121.63,111.15,206.65,116.38
1614384000,A,74.17,71.44,139.70,149.59,109.63,197.07,131.15
1614384000,F,99.73,83.69,161.31,179.92,102.54,198.96,146.09
1614384000,M,49.76,59.86,120.32,121.36,117.58,193.84,115.91
1614470400,A,80.81,76.38,138.95,146.59,107.67,189.99,129.61
1614470400,F,102.00,89.35,160.25,175.39,100.52,196.15,144.15
1614470400,M,60.58,64.13,119.85,119.78,115.69,179.42,114.77
1614556800,A,85.24,79.68,137.44,145.09,110.34,192.35,130.17
1614556800,F,106.53,93.87,151.73,175.39,102.20,194.29,143.50
1614556800,M,64.91,66.27,124.62,116.89,119.47,189.03,116.57
1614643200,A,88.56,98.36,140.96,144.00,106.60,179.96,130.22
1614643200,F,95.20,108.57,154.39,172.57,92.42,185.88,140.25
1614643200,M,82.22,88.71,128.92,117.42,122.49,169.81,119.98
1614729600,A,102.95,130.24,148.51,147.14,105.53,147.51,133.17
1614729600,F,108.80,127.80,167.70,169.17,95.12,147.58,140.53
1614729600,M,97.36,132.54,131.31,126.63,117.20,147.38,125.66
1614816000,A,129.51,137.38,144.24,151.64,102.68,136.30,134.01
1614816000,F,138.26,134.59,162.38,176.81,94.45,143.85,143.31
1614816000,M,121.16,140.02,127.96,127.95,111.91,123.35,124.43
1614902400,A,154.97,145.62,141.97,152.59,95.90,130.99,133.50
1614902400,F,158.66,137.98,157.59,174.55,91.07,142.91,141.83
1614902400,M,151.45,152.84,127.96,131.89,101.32,110.54,124.91
1614988800,A,170.47,162.11,148.01,154.91,95.19,130.99,137.29
1614988800,F,169.99,153.81,164.51,177.09,94.45,141.04,146.37
1614988800,M,170.93,169.95,133.21,134.00,96.03,113.74,127.94
1615075200,A,177.11,164.31,148.26,155.59,96.26,136.30,138.75
1615075200,F,176.79,156.08,165.04,178.22,94.78,146.65,147.95
1615075200,M,177.42,172.08,133.21,134.26,97.92,118.55,129.26
1615161600,A,173.79,164.86,149.27,159.41,94.30,138.66,139.83
1615161600,F,172.26,150.42,170.90,180.49,93.77,143.85,148.51
1615161600,M,175.25,178.50,129.87,139.53,94.89,129.76,130.87
1615248000,A,183.75,167.60,152.79,160.64,97.69,140.43,142.59
1615248000,F,194.93,153.81,176.22,181.90,100.52,144.78,153.06
1615248000,M,173.09,180.63,131.78,140.58,94.51,132.96,131.82
1615334400,A,190.40,156.61,153.80,169.50,97.15,152.23,145.97
1615334400,F,192.66,153.81,175.16,191.52,101.19,158.79,157.51
1615334400,M,188.23,159.26,134.65,148.74,92.62,140.97,134.09
1615420800,A,204.79,176.39,166.39,175.77,101.07,164.03,154.73
1615420800,F,213.06,177.56,191.66,200.57,103.55,171.87,168.09
1615420800,M,196.89,175.29,143.72,152.69,98.29,150.59,141.10
1615507200,A,191.50,188.48,177.21,183.68,101.61,161.08,159.84
1615507200,F,199.46,185.48,203.91,209.34,103.22,168.13,172.73
1615507200,M,183.91,191.32,153.27,159.80,99.81,148.98,146.69
1615593600,A,191.50,182.99,189.29,192.41,107.14,165.21,166.40
1615593600,F,203.99,176.43,219.88,217.26,105.92,168.13,178.30
1615593600,M,179.58,189.19,161.86,169.28,108.50,160.20,154.26
1615680000,A,192.61,186.84,196.09,198.54,111.41,165.80,171.32
1615680000,F,210.79,178.69,229.99,224.05,111.31,168.13,184.24
1615680000,M,175.25,194.53,165.68,174.81,111.53,161.80,158.14
1615766400,A,192.61,191.23,197.35,204.82,116.94,164.62,175.45
1615766400,F,213.06,185.48,227.33,228.86,116.37,168.13,187.40
1615766400,M,173.09,196.67,170.46,182.44,117.58,158.60,163.26
1615852800,A,204.79,195.08,216.98,217.91,123.71,168.16,186.51
1615852800,F,228.93,194.53,250.22,241.31,124.13,166.26,198.82
1615852800,M,181.74,195.60,187.17,196.13,123.25,171.41,173.96
1615939200,A,191.50,193.98,219.00,223.91,128.35,164.03,189.18
1615939200,F,219.86,192.27,253.42,244.70,130.20,160.66,201.04
1615939200,M,164.43,195.60,188.12,204.55,126.27,169.81,177.08
1616025600,A,171.58,188.48,233.85,236.59,132.45,159.90,195.75
1616025600,F,188.13,184.35,270.99,250.93,135.60,149.45,204.57
1616025600,M,155.78,192.39,200.54,223.25,128.92,177.82,186.74
1616112000,A,193.72,195.08,250.71,248.32,143.14,178.78,208.73
1616112000,F,201.73,190.00,283.76,265.35,144.03,171.87,217.10
1616112000,M,186.07,199.87,221.07,232.20,142.15,190.63,200.10
1616198400,A,189.29,207.72,250.96,249.54,150.45,175.24,211.73
1616198400,F,188.13,195.66,281.10,267.34,149.43,171.87,218.68
1616198400,M,190.40,219.11,223.93,232.72,151.60,181.02,204.55
1616284800,A,183.75,207.72,249.71,253.23,151.34,175.83,212.81
1616284800,F,183.59,192.27,274.71,268.75,149.43,168.13,217.19
1616284800,M,183.91,222.32,227.28,238.52,153.49,189.03,208.24
1616371200,A,191.50,220.36,257.76,254.18,150.45,174.06,215.67
1616371200,F,192.66,203.58,284.30,274.69,145.04,165.33,220.63
1616371200,M,190.40,236.21,233.96,234.83,156.52,189.03,210.51
1616457600,A,178.22,226.95,254.24,258.41,158.65,176.42,218.81
1616457600,F,165.46,212.62,275.25,281.20,151.45,170.00,223.04
1616457600,M,190.40,240.49,235.39,236.94,166.72,187.43,214.39
1616544000,A,188.18,242.89,275.38,270.41,161.33,173.47,229.12
1616544000,F,183.59,222.80,290.15,294.49,153.14,165.33,231.58
1616544000,M,192.56,261.87,262.13,247.73,170.50,187.43,226.52
1616630400,A,173.79,243.99,276.14,272.86,168.64,169.93,231.23
1616630400,F,169.99,217.15,286.96,294.21,155.84,162.53,230.37
1616630400,M,177.42,269.35,266.43,252.47,182.98,182.62,231.91
1616716800,A,154.97,246.73,283.18,281.73,176.12,155.77,235.87
1616716800,F,156.40,223.93,288.56,297.89,164.94,142.91,232.42
1616716800,M,153.62,268.28,278.37,266.42,188.65,177.82,239.30
1616803200,A,158.29,241.24,289.23,290.18,178.26,158.13,240.32
1616803200,F,154.13,223.93,293.35,305.81,162.58,146.65,235.48
1616803200,M,162.27,257.59,285.53,275.37,195.83,177.82,245.17
1616889600,A,153.87,239.04,293.00,295.36,182.72,161.08,243.84
1616889600,F,147.33,223.93,298.67,313.45,169.67,155.05,241.42
1616889600,M,160.11,253.32,287.92,278.27,197.35,171.41,246.21
1616976000,A,156.08,233.00,301.56,303.68,192.34,166.39,250.82
1616976000,F,147.33,220.54,300.80,319.10,185.52,167.20,248.94
1616976000,M,164.43,244.77,302.24,289.06,199.99,165.00,252.65
1617062400,A,160.51,225.85,307.85,312.13,191.99,159.90,253.87
1617062400,F,151.86,201.31,312.51,324.20,179.79,163.46,249.31
1617062400,M,168.76,249.04,303.67,300.65,205.66,153.79,258.43
1617148800,A,159.40,230.25,312.13,317.32,203.57,174.06,260.95
1617148800,F,147.33,206.97,318.37,330.42,186.87,176.54,255.90
1617148800,M,170.93,252.25,306.54,304.86,222.30,169.81,266.00
1617235200,A,164.94,228.05,307.35,320.18,213.38,175.83,263.81
1617235200,F,145.06,208.10,311.98,333.53,195.98,181.21,258.78
1617235200,M,183.91,246.90,303.20,307.75,232.88,166.61,268.94
1617321600,A,153.87,207.72,286.96,307.50,205.36,174.06,251.20
1617321600,F,133.73,193.40,296.54,323.35,185.86,187.75,248.94
1617321600,M,173.09,221.25,278.37,292.75,227.21,150.59,253.50
1617408000,A,147.22,196.73,276.14,293.04,195.91,167.57,239.99
1617408000,F,129.20,183.22,287.49,302.70,181.47,178.41,237.43
1617408000,M,164.43,209.49,265.95,284.06,212.09,148.98,242.61
1617494400,A,151.65,195.63,272.36,284.32,188.60,158.72,233.76
1617494400,F,126.93,183.22,286.96,294.21,172.03,169.07,230.93
1617494400,M,175.25,207.36,259.27,275.11,207.18,140.97,236.65
1617580800,A,143.90,182.99,253.48,269.59,177.90,145.74,219.93
1617580800,F,122.40,171.91,271.52,279.50,156.85,155.05,216.73
1617580800,M,164.43,193.46,237.30,260.37,201.50,129.76,223.20
1617667200,A,129.51,162.11,225.79,244.36,162.22,141.02,199.21
1617667200,F,111.06,158.34,236.91,253.76,145.38,146.65,196.68
1617667200,M,147.13,165.67,215.82,235.62,181.09,131.36,201.80
1617753600,A,125.09,145.07,223.02,241.91,162.75,124.50,195.04
1617753600,F,106.53,149.29,232.65,247.53,148.42,127.97,191.95
1617753600,M,142.80,141.09,214.39,236.67,178.82,118.55,198.20
1617840000,A,129.51,145.62,239.64,251.45,168.99,126.27,203.43
1617840000,F,124.66,156.08,249.16,262.81,157.86,128.90,203.83
1617840000,M,134.14,135.74,231.10,240.89,181.47,121.75,203.03
1617926400,A,140.58,150.57,264.31,267.82,182.72,134.53,218.81
1617926400,F,133.73,162.86,277.91,278.09,172.36,125.16,218.40
1617926400,M,147.13,138.95,252.11,258.26,194.32,150.59,219.22
1618012800,A,153.87,153.86,277.90,280.09,189.14,139.25,228.46
1618012800,F,142.80,169.65,287.49,295.91,181.13,133.57,230.09
1618012800,M,164.43,138.95,269.29,265.37,198.10,148.98,226.80
1618099200,A,148.33,153.32,282.68,284.59,191.45,145.74,231.75
1618099200,F,145.06,168.52,289.62,304.96,184.17,140.11,234.92
1618099200,M,151.45,138.95,276.46,265.63,199.61,155.39,228.50
1618185600,A,150.55,162.66,299.04,293.32,198.94,156.95,241.54
1618185600,F,145.06,173.04,310.92,314.01,191.93,150.38,245.13
1618185600,M,155.78,152.84,288.39,274.06,206.80,168.21,237.88
1618272000,A,161.62,197.28,334.53,320.32,217.12,164.62,266.24
1618272000,F,165.46,208.10,355.10,340.04,206.77,158.79,270.01
1618272000,M,157.94,187.05,316.09,301.96,228.72,174.62,262.41
1618358400,A,160.51,198.38,346.87,326.86,221.58,177.60,273.04
1618358400,F,158.66,204.71,368.41,357.01,211.16,168.13,279.47
1618358400,M,162.27,192.39,327.55,298.80,233.26,193.84,266.48
1618444800,A,160.51,205.52,349.89,314.86,208.39,187.04,267.37
1618444800,F,156.40,211.49,367.88,344.57,200.36,175.60,273.53
1618444800,M,164.43,199.87,333.75,287.22,217.38,206.65,261.08
1618531200,A,173.79,208.82,340.58,306.13,195.55,178.78,259.45
1618531200,F,183.59,214.89,353.51,334.10,187.21,173.74,265.18
1618531200,M,164.43,203.08,328.98,280.11,204.91,187.43,253.60
1618617600,A,156.08,212.66,334.28,295.50,190.38,175.83,252.60
1618617600,F,174.53,211.49,350.85,325.33,180.80,168.13,258.87
1618617600,M,138.47,213.77,319.43,267.74,201.13,189.03,246.21
1618704000,A,158.29,219.26,333.28,293.59,190.56,169.34,251.95
1618704000,F,179.06,221.67,346.59,316.28,181.13,160.66,255.53
1618704000,M,138.47,216.98,321.34,272.48,201.13,184.23,248.30
1618790400,A,167.15,223.10,333.02,294.13,189.85,169.93,252.65
1618790400,F,183.59,231.85,344.99,318.82,182.82,161.59,257.66
1618790400,M,151.45,214.84,322.29,271.16,197.72,184.23,247.54
1618876800,A,166.04,214.31,336.05,291.13,191.99,162.85,251.39
1618876800,F,176.79,218.28,337.00,316.56,187.54,155.05,254.78
1618876800,M,155.78,210.56,334.71,267.47,196.97,176.22,247.82
1618963200,A,153.87,216.51,325.47,277.77,180.94,146.33,240.28
1618963200,F,172.26,223.93,331.68,294.21,173.04,144.78,241.79
1618963200,M,136.31,209.49,319.43,262.47,189.78,148.98,238.64
1619049600,A,151.65,209.92,314.90,275.86,174.52,132.17,234.18
1619049600,F,158.66,211.49,327.42,287.14,165.28,131.70,233.71
1619049600,M,144.96,208.42,303.20,265.37,184.87,132.96,234.57
1619136000,A,135.05,217.61,307.10,273.00,173.09,129.22,231.09
