timestamp,gender,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,ALL
1619136000,M,10,31,78,160,71,11,361
1619222400,A,31,71,137,250,119,34,642
1619222400,F,18,33,74,134,63,17,339
1619222400,M,11,37,63,116,56,17,300
1619308800,A,18,21,78,105,53,13,288
1619308800,F,11,4,43,62,30,9,159
1619308800,M,7,17,35,43,23,4,129
1619395200,A,13,44,111,151,84,17,420
1619395200,F,5,15,48,76,44,14,202
1619395200,M,8,29,63,75,40,3,218
1619481600,A,35,82,194,400,180,24,915
1619481600,F,15,44,103,191,88,15,456
1619481600,M,20,38,91,209,92,9,459
1619568000,A,21,60,219,388,163,24,875
1619568000,F,13,30,95,199,78,17,432
1619568000,M,8,30,124,189,85,7,443
1619654400,A,20,66,196,348,167,45,842
1619654400,F,10,29,95,178,88,25,425
1619654400,M,10,37,101,170,79,20,417
1619740800,A,38,69,211,363,143,32,856
1619740800,F,18,31,110,190,71,16,436
1619740800,M,20,38,101,173,72,16,420
1619827200,A,17,57,137,190,98,25,524
1619827200,F,3,24,83,89,51,18,268
1619827200,M,14,33,53,101,47,7,255
1619913600,A,9,29,71,114,54,12,289
1619913600,F,4,17,38,54,22,8,143
1619913600,M,5,12,33,60,32,4,146
1620000000,A,7,28,84,161,85,23,388
1620000000,F,4,14,39,82,38,13,190
1620000000,M,3,13,45,79,47,10,197
1620086400,A,24,58,202,354,144,26,808
1620086400,F,12,27,88,185,78,16,406
1620086400,M,12,31,114,169,66,10,402
1620172800,A,20,69,193,321,145,37,785
1620172800,F,10,29,95,153,81,23,391
1620172800,M,10,40,98,168,64,14,394
1620259200,A,13,55,157,276,130,38,669
1620259200,F,6,26,73,142,64,27,338
1620259200,M,7,29,83,134,66,11,330
1620345600,A,17,63,156,227,118,30,611
1620345600,F,9,36,81,129,60,20,335
1620345600,M,8,27,75,98,58,10,276
1620432000,A,19,50,92,199,82,18,460
1620432000,F,7,22,41,114,36,11,231
1620432000,M,12,28,51,85,46,7,229
1620518400,A,6,18,60,87,35,13,219
1620518400,F,3,10,25,41,17,5,101
1620518400,M,3,8,35,46,18,8,118
1620604800,A,10,48,64,125,68,15,330
1620604800,F,3,24,33,55,28,10,153
1620604800,M,7,24,31,70,40,5,177
1620691200,A,31,58,134,256,122,29,630
1620691200,F,14,29,69,140,63,20,335
1620691200,M,17,29,65,116,59,9,295
1620777600,A,17,64,162,282,123,27,675
1620777600,F,11,29,71,128,67,17,323
1620777600,M,6,35,91,154,56,10,352
1620864000,A,13,24,85,125,63,13,323
1620864000,F,3,14,42,60,31,6,156
1620864000,M,10,10,43,65,32,7,167
1620950400,A,6,45,64,124,52,16,307
1620950400,F,6,22,30,66,24,10,158
1620950400,M,0,23,34,58,28,6,149
1621036800,A,5,21,60,128,64,10,288
1621036800,F,1,10,29,67,36,9,152
1621036800,M,4,11,31,61,28,1,136
1621123200,A,10,19,41,54,24,6,154
1621123200,F,6,12,14,27,9,5,73
1621123200,M,4,7,27,27,15,1,81
1621209600,A,9,20,53,114,51,15,262
1621209600,F,5,10,21,52,29,9,126
1621209600,M,4,10,32,62,22,6,136
1621296000,A,20,58,114,205,100,23,520
1621296000,F,12,36,55,100,51,16,270
1621296000,M,8,22,59,105,49,7,250
1621382400,A,18,43,102,210,94,24,491
1621382400,F,8,22,45,93,47,14,229
1621382400,M,10,21,57,117,47,10,262
1621468800,A,14,25,74,115,57,8,293
1621468800,F,7,16,40,62,24,5,154
1621468800,M,7,9,34,53,33,3,139
1621555200,A,8,32,70,101,60,12,283
1621555200,F,4,15,29,50,31,8,137
1621555200,M,4,17,41,51,29,4,146
1621641600,A,11,12,54,69,41,6,193
1621641600,F,9,6,30,37,15,5,102
1621641600,M,2,6,24,32,26,1,91
1621728000,A,5,12,9,23,10,4,63
1621728000,F,2,9,5,10,5,2,33
1621728000,M,3,3,4,13,5,2,30
1621814400,A,2,4,14,19,12,3,54
1621814400,F,0,1,7,8,4,3,23
1621814400,M,2,3,7,11,8,0,31
1621900800,A,9,13,42,68,38,7,177
1621900800,F,5,6,24,31,21,3,90
1621900800,M,4,7,18,37,17,4,87
1621987200,A,6,15,77,99,61,13,271
1621987200,F,4,4,37,48,26,7,126
1621987200,M,2,11,40,51,35,6,145
1622073600,A,11,15,44,73,41,19,203
1622073600,F,4,7,18,39,20,13,101
1622073600,M,7,8,26,34,21,6,102
1622160000,A,5,24,49,52,28,2,160
1622160000,F,2,8,31,23,12,0,76
1622160000,M,3,16,18,29,16,2,84
1622246400,A,0,12,27,39,26,5,109
1622246400,F,0,8,13,18,13,3,55
1622246400,M,0,4,14,21,13,2,54
1622332800,A,1,3,7,15,6,0,32
1622332800,F,0,2,3,11,2,0,18
1622332800,M,1,1,4,4,4,0,14
1622419200,A,0,4,39,21,23,3,90
1622419200,F,0,2,20,12,13,2,49
1622419200,M,0,2,19,9,10,1,41
1622505600,A,4,16,41,45,38,6,150
1622505600,F,3,10,19,24,21,4,81
1622505600,M,1,6,22,21,17,2,69
1622592000,A,4,8,18,45,16,9,100
1622592000,F,0,3,9,33,11,6,62
1622592000,M,4,5,9,12,5,3,38
1622678400,A,3,11,22,31,14,6,87
1622678400,F,1,4,11,20,9,3,48
1622678400,M,2,7,11,11,5,3,39
1622764800,A,5,12,23,42,14,8,104
1622764800,F,1,8,14,22,9,5,59
1622764800,M,4,4,9,19,5,3,44
1622851200,A,2,11,18,33,11,8,83
1622851200,F,1,4,11,16,8,5,45
1622851200,M,1,7,7,17,3,3,38
1622937600,A,1,0,3,7,2,1,14
1622937600,F,1,0,1,5,1,1,9
1622937600,M,0,0,2,2,1,0,5
1623024000,A,2,7,13,19,8,7,56
1623024000,F,1,3,9,11,3,5,32
1623024000,M,1,4,4,8,5,2,24
1623110400,A,6,4,12,28,12,13,75
1623110400,F,5,2,5,12,6,9,39
1623110400,M,1,2,7,16,6,4,36
1623196800,A,3,8,15,24,15,3,68
1623196800,F,1,3,7,11,10,2,34
1623196800,M,2,5,8,13,5,1,34
1623283200,A,2,5,16,16,7,1,47
1623283200,F,1,2,9,11,3,0,26
1623283200,M,1,3,7,5,4,1,21
1623369600,A,1,9,18,14,9,7,58
1623369600,F,1,2,12,6,5,5,31
1623369600,M,0,7,6,8,4,2,27
1623456000,A,1,4,8,12,5,0,30
1623456000,F,1,2,2,4,4,0,13
1623456000,M,0,2,6,8,1,0,17
1623542400,A,0,0,0,1,2,0,3
1623542400,F,0,0,0,1,1,0,2
1623542400,M,0,0,0,0,1,0,1
1623628800,A,1,2,8,8,1,0,20
1623628800,F,1,0,5,3,0,0,9
1623628800,M,0,2,3,5,1,0,11
1623715200,A,3,2,10,18,8,2,43
1623715200,F,1,2,7,11,3,1,25
1623715200,M,2,0,3,7,5,1,18
1623801600,A,2,4,8,16,5,4,39
1623801600,F,2,3,2,8,4,2,21
1623801600,M,0,1,6,8,1,2,18
1623888000,A,0,3,4,5,3,0,15
1623888000,F,0,2,3,5,2,0,12
1623888000,M,0,1,1,0,1,0,3
1623974400,A,3,5,5,9,3,0,25
1623974400,F,3,3,3,3,1,0,13
1623974400,M,0,2,2,6,2,0,12
1624060800,A,1,4,2,4,3,0,14
1624060800,F,0,2,2,2,2,0,8
1624060800,M,1,2,0,2,1,0,6
1624147200,A,0,0,2,2,0,0,4
1624147200,F,0,0,1,1,0,0,2
1624147200,M,0,0,1,1,0,0,2
1624233600,A,1,4,5,6,4,0,20
1624233600,F,0,1,3,3,4,0,11
1624233600,M,1,3,2,3,0,0,9
1624320000,A,1,3,2,7,4,2,19
1624320000,F,1,2,1,3,2,0,9
1624320000,M,0,1,1,4,2,2,10
1624406400,A,1,1,6,4,2,1,15
1624406400,F,1,1,4,3,0,1,10
1624406400,M,0,0,2,1,2,0,5
1624492800,A,0,2,2,6,3,0,13
1624492800,F,0,1,1,5,0,0,7
1624492800,M,0,1,1,1,3,0,6
1624579200,A,0,3,1,3,0,2,9
1624579200,F,0,0,0,0,0,1,1
1624579200,M,0,3,1,3,0,1,8
1624665600,A,0,1,0,0,2,0,3
1624665600,F,0,1,0,0,0,0,1
1624665600,M,0,0,0,0,2,0,2
1624752000,A,0,0,0,1,0,0,1
1624752000,F,0,0,0,0,0,0,0
1624752000,M,0,0,0,1,0,0,1
1624838400,A,0,0,6,3,1,0,10
1624838400,F,0,0,1,1,0,0,2
1624838400,M,0,0,5,2,1,0,8
1624924800,A,0,5,4,12,1,1,23
1624924800,F,0,1,2,5,0,0,8
1624924800,M,0,4,2,7,1,1,15
1625011200,A,2,1,9,4,2,0,18
1625011200,F,1,0,3,1,2,0,7
1625011200,M,1,1,6,3,0,0,11
1625097600,A,0,1,9,6,0,2,18
1625097600,F,0,1,2,0,0,1,4
1625097600,M,0,0,7,6,0,1,14
1625184000,A,0,4,2,1,2,0,9
1625184000,F,0,2,0,1,2,0,5
1625184000,M,0,2,2,0,0,0,4
1625270400,A,0,1,1,1,0,0,3
1625270400,F,0,0,0,0,0,0,0
1625270400,M,0,1,1,1,0,0,3
1625356800,A,0,1,1,0,0,0,2
1625356800,F,0,1,0,0,0,0,1
1625356800,M,0,0,1,0,0,0,1
1625443200,A,0,0,4,2,0,2,8
1625443200,F,0,0,3,0,0,2,5
1625443200,M,0,0,1,2,0,0,3
1625529600,A,0,3,5,6,0,1,15
1625529600,F,0,0,4,2,0,0,6
1625529600,M,0,3,1,4,0,1,9
1625616000,A,0,1,0,2,1,0,4
1625616000,F,0,1,0,1,0,0,2
1625616000,M,0,0,0,1,1,0,2
1625702400,A,0,6,1,5,2,1,15
1625702400,F,0,4,0,1,1,1,7
1625702400,M,0,2,1,4,1,0,8
1625788800,A,0,0,0,3,0,0,3
1625788800,F,0,0,0,2,0,0,2
1625788800,M,0,0,0,1,0,0,1
1625875200,A,0,2,1,1,0,0,4
1625875200,F,0,0,1,1,0,0,2
1625875200,M,0,2,0,0,0,0,2
1625961600,A,0,1,0,2,1,0,4
1625961600,F,0,0,0,1,1,0,2
1625961600,M,0,1,0,1,0,0,2
1626048000,A,1,2,2,4,1,1,11
1626048000,F,0,1,1,1,1,0,4
1626048000,M,1,1,1,3,0,1,7
1626134400,A,1,9,4,11,0,0,25
1626134400,F,1,4,2,5,0,0,12
1626134400,M,0,5,2,6,0,0,13
1626220800,A,1,3,3,6,1,1,15
1626220800,F,0,2,0,4,1,0,7
1626220800,M,1,1,3,2,0,1,8
1626307200,A,0,2,7,4,1,0,14
1626307200,F,0,1,4,2,1,0,8
1626307200,M,0,1,3,2,0,0,6
1626393600,A,1,2,5,5,2,1,16
1626393600,F,1,2,2,2,0,1,8
1626393600,M,0,0,3,3,2,0,8
1626480000,A,0,3,0,0,2,0,5
1626480000,F,0,2,0,0,1,0,3
1626480000,M,0,1,0,0,1,0,2
1626566400,A,0,0,0,3,0,0,3
1626566400,F,0,0,0,2,0,0,2
1626566400,M,0,0,0,1,0,0,1
1626652800,A,0,6,8,5,4,0,23
1626652800,F,0,4,5,2,4,0,15
1626652800,M,0,2,3,3,0,0,8
1626739200,A,0,12,8,7,3,0,30
1626739200,F,0,5,2,3,2,0,12
1626739200,M,0,7,6,4,1,0,18
1626825600,A,2,2,2,3,3,3,15
1626825600,F,0,0,0,3,0,3,6
1626825600,M,1,2,2,0,3,0,8
1626912000,A,0,6,3,5,4,1,19
1626912000,F,0,3,1,4,0,1,9
1626912000,M,0,3,2,1,4,0,10
1626998400,A,0,6,11,7,3,2,29
1626998400,F,0,4,5,4,1,1,15
1626998400,M,0,2,6,3,2,1,14
1627084800,A,0,1,4,8,1,0,14
1627084800,F,0,0,1,4,1,0,6
1627084800,M,0,1,3,4,0,0,8
1627171200,A,0,0,0,2,0,0,2
1627171200,F,0,0,0,2,0,0,2
1627171200,M,0,0,0,0,0,0,0
1627257600,A,1,1,8,5,2,1,18
1627257600,F,1,0,5,4,2,0,12
1627257600,M,0,1,3,1,0,1,6
1627344000,A,1,2,10,8,0,1,22
1627344000,F,0,2,6,4,0,1,13
1627344000,M,1,0,4,4,0,0,9
1627430400,A,0,6,3,7,1,0,17
1627430400,F,0,3,2,4,1,0,10
1627430400,M,0,3,1,3,0,0,7
1627516800,A,2,6,5,9,1,1,24
1627516800,F,2,3,3,4,0,1,13
1627516800,M,0,3,2,5,1,0,11
1627603200,A,1,5,3,2,3,0,14
1627603200,F,0,3,3,1,2,0,9
1627603200,M,1,2,0,1,1,0,5
1627689600,A,0,6,10,2,0,0,18
1627689600,F,0,2,6,2,0,0,10
1627689600,M,0,4,4,0,0,0,8
