Datum,Region,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1600120800,NDH,75,72,2,0,0,0
1600120800,HBN,93,89,1,0,0,0
1600120800,WAK,113,107,2,1,1,0
1600120800,EF,189,175,2,3,0,0
1600120800,SOK,170,152,12,0,0,0
1600120800,G,278,251,22,3,0,0
1600120800,EIC,171,160,11,0,0,0
1600120800,KYF,63,62,0,0,0,0
1600207200,SOM,59,54,1,1,1,0
1600207200,SLF,81,78,0,0,0,0
1600207200,EA,41,34,4,0,0,0
1600207200,SHK,92,79,3,0,0,0
1600207200,J,193,179,3,0,0,0
1600207200,ABG,105,94,4,1,0,0
1600207200,WE,119,107,0,1,0,0
1600207200,SHL,33,27,2,0,0,0
1600207200,SM,197,190,5,0,1,0
1600207200,AP,117,86,5,3,2,0
1600207200,SON,318,291,22,0,0,0
1600207200,GTH,350,308,30,1,0,0
1600207200,TH,3834,3485,189,19,7,0
1600207200,IK,180,155,7,7,1,0
1600207200,GRZ,690,640,48,0,0,0
1600207200,UH,102,94,3,0,1,0
1600207200,NDH,75,72,2,0,0,0
1600207200,HBN,93,89,1,0,0,0
1600207200,WAK,113,107,2,0,0,0
1600207200,EF,194,175,2,5,0,0
1600207200,SOK,170,152,12,0,0,0
1600207200,G,278,252,22,0,1,0
1600207200,EIC,171,160,11,0,0,0
1600207200,KYF,63,62,0,0,0,0
1600293600,SOM,59,54,1,0,0,0
1600293600,SLF,82,79,0,1,1,0
1600293600,EA,41,34,4,0,0,0
1600293600,SHK,92,84,3,0,5,0
1600293600,J,193,181,3,0,2,0
1600293600,ABG,105,94,4,0,0,0
1600293600,WE,120,107,0,1,0,0
1600293600,SHL,33,28,2,0,1,0
1600293600,SM,197,190,5,0,0,0
1600293600,AP,127,88,5,10,2,0
1600293600,SON,321,291,22,3,0,0
1600293600,GTH,352,309,30,2,1,0
1600293600,TH,3865,3508,189,31,23,0
1600293600,IK,189,159,7,9,4,0
1600293600,GRZ,690,640,48,0,0,0
1600293600,UH,102,95,3,0,1,0
1600293600,NDH,75,72,2,0,0,0
1600293600,HBN,94,90,1,1,1,0
1600293600,WAK,114,107,2,1,0,0
1600293600,EF,197,176,2,3,1,0
1600293600,SOK,170,155,12,0,3,0
1600293600,G,278,253,22,0,1,0
1600293600,EIC,171,160,11,0,0,0
1600293600,KYF,63,62,0,0,0,0
1600380000,SOM,59,55,1,0,1,0
1600380000,SLF,82,79,0,0,0,0
1600380000,EA,41,34,4,0,0,0
1600380000,SHK,92,85,3,0,1,0
1600380000,J,197,182,3,4,1,0
1600380000,ABG,105,94,4,0,0,0
1600380000,WE,120,107,0,0,0,0
1600380000,SHL,33,29,2,0,1,0
1600380000,SM,198,190,5,1,0,0
1600380000,AP,129,91,5,2,3,0
1600380000,SON,321,292,22,0,1,0
1600380000,GTH,353,311,30,1,2,0
1600380000,TH,3884,3520,189,19,12,0
1600380000,IK,195,159,7,6,0,0
1600380000,GRZ,690,641,48,0,1,0
1600380000,UH,102,96,3,0,1,0
1600380000,NDH,75,72,2,0,0,0
1600380000,HBN,94,90,1,0,0,0
1600380000,WAK,114,107,2,0,0,0
1600380000,EF,201,176,2,4,0,0
1600380000,SOK,171,155,12,1,0,0
1600380000,G,278,253,22,0,0,0
1600380000,EIC,171,160,11,0,0,0
1600380000,KYF,63,62,0,0,0,0
1600466400,SOM,60,55,1,1,0,0
1600466400,SLF,84,79,0,2,0,0
1600466400,EA,42,34,4,1,0,0
1600466400,SHK,92,86,3,0,1,0
1600466400,J,197,182,3,0,0,0
1600466400,ABG,105,95,4,0,1,0
1600466400,WE,121,109,0,1,2,0
1600466400,SHL,33,29,2,0,0,0
1600466400,SM,198,190,5,0,0,0
1600466400,AP,129,94,5,0,3,0
1600466400,SON,321,292,22,0,0,0
1600466400,GTH,356,313,30,3,2,0
1600466400,TH,3919,3532,189,35,12,0
1600466400,IK,206,161,7,11,2,0
1600466400,GRZ,691,641,48,1,0,0
1600466400,UH,102,96,3,0,0,0
1600466400,NDH,75,72,2,0,0,0
1600466400,HBN,94,90,1,0,0,0
1600466400,WAK,114,107,2,0,0,0
1600466400,EF,212,177,2,11,1,0
1600466400,SOK,173,155,12,2,0,0
1600466400,G,279,253,22,1,0,0
1600466400,EIC,171,160,11,0,0,0
1600466400,KYF,64,62,0,1,0,0
1600552800,SOM,60,55,1,0,0,0
1600552800,SLF,84,79,0,0,0,0
1600552800,EA,42,34,4,0,0,0
1600552800,SHK,92,86,3,0,0,0
1600552800,J,197,183,3,0,1,0
1600552800,ABG,105,95,4,0,0,0
1600552800,WE,121,109,0,0,0,0
1600552800,SHL,33,29,2,0,0,0
1600552800,SM,198,190,5,0,0,0
1600552800,AP,132,94,5,3,0,0
1600552800,SON,321,292,22,0,0,0
1600552800,GTH,357,314,30,1,1,0
1600552800,TH,3933,3536,189,14,4,0
1600552800,IK,209,162,7,3,1,0
1600552800,GRZ,691,641,48,0,0,0
1600552800,UH,102,96,3,0,0,0
1600552800,NDH,75,72,2,0,0,0
1600552800,HBN,94,91,1,0,1,0
1600552800,WAK,119,107,2,5,0,0
1600552800,EF,212,177,2,0,0,0
1600552800,SOK,173,155,12,0,0,0
1600552800,G,279,253,22,0,0,0
1600552800,EIC,173,160,11,2,0,0
1600552800,KYF,64,62,0,0,0,0
1600639200,SOM,60,56,1,0,1,0
1600639200,SLF,84,79,0,0,0,0
1600639200,EA,42,34,4,0,0,0
1600639200,SHK,95,87,3,3,1,0
1600639200,J,197,183,3,0,0,0
1600639200,ABG,105,95,4,0,0,0
1600639200,WE,121,110,0,0,1,0
1600639200,SHL,33,29,2,0,0,0
1600639200,SM,198,190,5,0,0,0
1600639200,AP,133,94,5,1,0,0
1600639200,SON,321,292,22,0,0,0
1600639200,GTH,358,315,30,1,1,0
1600639200,TH,3938,3544,189,5,8,0
1600639200,IK,209,162,7,0,0,0
1600639200,GRZ,691,641,48,0,0,0
1600639200,UH,102,97,3,0,1,0
1600639200,NDH,75,72,2,0,0,0
1600639200,HBN,94,91,1,0,0,0
1600639200,WAK,119,107,2,0,0,0
1600639200,EF,212,179,2,0,2,0
1600639200,SOK,173,156,12,0,1,0
1600639200,G,279,253,22,0,0,0
1600639200,EIC,173,160,11,0,0,0
1600639200,KYF,64,62,0,0,0,0
1600725600,SOM,61,56,1,1,0,0
1600725600,SLF,85,79,0,1,0,0
1600725600,EA,42,34,4,0,0,0
1600725600,SHK,97,88,3,2,1,0
1600725600,J,197,186,3,0,3,0
1600725600,ABG,105,100,4,0,5,0
1600725600,WE,121,110,0,0,0,0
1600725600,SHL,33,29,2,0,0,0
1600725600,SM,198,190,5,0,0,0
1600725600,AP,135,96,5,2,2,0
1600725600,SON,321,294,22,0,2,0
1600725600,GTH,359,316,30,1,1,0
1600725600,TH,3958,3565,189,20,21,0
1600725600,IK,210,163,7,1,1,0
1600725600,GRZ,692,641,48,1,0,0
1600725600,UH,105,97,3,3,0,0
1600725600,NDH,75,72,2,0,0,0
1600725600,HBN,94,91,1,0,0,0
1600725600,WAK,120,109,2,1,2,0
1600725600,EF,215,182,2,3,3,0
1600725600,SOK,175,157,12,2,1,0
1600725600,G,280,253,22,1,0,0
1600725600,EIC,174,160,11,1,0,0
1600725600,KYF,64,62,0,0,0,0
1600812000,SOM,61,59,1,0,3,0
1600812000,SLF,85,80,0,0,1,0
1600812000,EA,42,35,4,0,1,0
1600812000,SHK,97,88,3,0,0,0
1600812000,J,197,187,3,0,1,0
1600812000,ABG,106,100,4,1,0,0
1600812000,WE,122,113,0,1,3,0
1600812000,SHL,33,29,2,0,0,0
1600812000,SM,198,191,5,0,1,0
1600812000,AP,136,99,5,1,3,0
1600812000,SON,321,296,22,0,2,0
1600812000,GTH,360,317,30,1,1,0
1600812000,TH,3965,3588,189,7,23,0
1600812000,IK,210,165,7,0,2,0
1600812000,GRZ,692,641,48,0,0,0
1600812000,UH,105,98,3,0,1,0
1600812000,NDH,75,73,2,0,1,0
1600812000,HBN,94,91,1,0,0,0
1600812000,WAK,120,110,2,0,1,0
1600812000,EF,217,183,2,2,1,0
1600812000,SOK,175,157,12,0,0,0
1600812000,G,280,253,22,0,0,0
1600812000,EIC,175,161,11,1,1,0
1600812000,KYF,64,62,0,0,0,0
1600898400,SOM,61,59,1,0,0,0
1600898400,SLF,87,80,0,2,0,0
1600898400,EA,43,37,4,1,2,0
1600898400,SHK,99,90,3,2,2,0
1600898400,J,209,190,3,12,3,0
1600898400,ABG,108,100,4,2,0,0
1600898400,WE,122,114,0,0,1,0
1600898400,SHL,33,31,2,0,2,0
1600898400,SM,199,191,6,1,0,1
1600898400,AP,136,101,5,0,2,0
1600898400,SON,321,297,22,0,1,0
1600898400,GTH,360,318,30,0,1,0
1600898400,TH,4007,3611,190,42,23,1
1600898400,IK,213,165,7,3,0,0
1600898400,GRZ,694,641,48,2,0,0
1600898400,UH,108,98,3,3,0,0
1600898400,NDH,75,73,2,0,0,0
1600898400,HBN,94,91,1,0,0,0
1600898400,WAK,128,111,2,8,1,0
1600898400,EF,220,189,2,3,6,0
1600898400,SOK,175,158,12,0,1,0
1600898400,G,283,254,22,3,1,0
1600898400,EIC,175,161,11,0,0,0
1600898400,KYF,64,62,0,0,0,0
1600984800,SOM,62,59,1,1,0,0
1600984800,SLF,89,81,0,2,1,0
1600984800,EA,43,37,4,0,0,0
1600984800,SHK,100,90,3,1,0,0
1600984800,J,210,192,3,1,2,0
1600984800,ABG,108,100,4,0,0,0
1600984800,WE,122,117,0,0,3,0
1600984800,SHL,33,31,2,0,0,0
1600984800,SM,199,192,6,0,1,0
1600984800,AP,137,106,5,1,5,0
1600984800,SON,321,297,22,0,0,0
1600984800,GTH,364,320,30,4,2,0
1600984800,TH,4024,3639,190,17,28,0
1600984800,IK,214,169,7,1,4,0
1600984800,GRZ,694,642,48,0,1,0
1600984800,UH,110,99,3,2,1,0
1600984800,NDH,76,74,2,1,1,0
1600984800,HBN,94,91,1,0,0,0
1600984800,WAK,129,111,2,1,0,0
1600984800,EF,220,194,2,0,5,0
1600984800,SOK,176,159,12,1,1,0
1600984800,G,283,255,22,0,1,0
1600984800,EIC,176,161,11,1,0,0
1600984800,KYF,64,62,0,0,0,0
1601071200,SOM,62,59,1,0,0,0
1601071200,SLF,92,82,0,3,1,0
1601071200,EA,43,37,4,0,0,0
1601071200,SHK,100,90,3,0,0,0
1601071200,J,210,193,3,0,1,0
1601071200,ABG,109,101,4,1,1,0
1601071200,WE,122,119,0,0,2,0
1601071200,SHL,33,31,2,0,0,0
1601071200,SM,199,192,6,0,0,0
1601071200,AP,138,106,5,1,0,0
1601071200,SON,323,298,22,2,1,0
1601071200,GTH,364,324,30,0,4,0
1601071200,TH,4046,3653,190,22,14,0
1601071200,IK,215,169,7,1,0,0
1601071200,GRZ,695,642,48,1,0,0
1601071200,UH,112,99,3,2,0,0
1601071200,NDH,76,74,2,0,0,0
1601071200,HBN,94,91,1,0,0,0
1601071200,WAK,132,111,2,3,0,0
1601071200,EF,225,198,2,5,4,0
1601071200,SOK,176,159,12,0,0,0
1601071200,G,283,255,22,0,0,0
1601071200,EIC,178,161,11,2,0,0
1601071200,KYF,65,62,0,1,0,0
1601157600,SOM,62,59,1,0,0,0
1601157600,SLF,92,82,0,0,0,0
1601157600,EA,43,37,4,0,0,0
1601157600,SHK,100,90,3,0,0,0
1601157600,J,211,193,3,1,0,0
1601157600,ABG,109,102,4,0,1,0
1601157600,WE,122,119,0,0,0,0
1601157600,SHL,33,31,2,0,0,0
1601157600,SM,199,192,6,0,0,0
1601157600,AP,139,113,5,1,7,0
1601157600,SON,323,298,22,0,0,0
1601157600,GTH,365,324,30,1,0,0
1601157600,TH,4049,3670,190,3,17,0
1601157600,IK,215,171,7,0,2,0
1601157600,GRZ,695,642,48,0,0,0
1601157600,UH,112,99,3,0,0,0
1601157600,NDH,76,74,2,0,0,0
1601157600,HBN,94,91,1,0,0,0
1601157600,WAK,132,111,2,0,0,0
1601157600,EF,225,202,2,0,4,0
1601157600,SOK,176,160,12,0,1,0
1601157600,G,283,256,22,0,1,0
1601157600,EIC,178,161,11,0,0,0
1601157600,KYF,65,63,0,0,1,0
1601244000,SOM,62,59,1,0,0,0
1601244000,SLF,92,84,0,0,2,0
1601244000,EA,43,37,4,0,0,0
1601244000,SHK,100,90,3,0,0,0
1601244000,J,211,193,3,0,0,0
1601244000,ABG,109,102,4,0,0,0
1601244000,WE,122,120,0,0,1,0
1601244000,SHL,33,31,2,0,0,0
1601244000,SM,200,192,6,1,0,0
1601244000,AP,142,116,5,3,3,0
1601244000,SON,323,298,22,0,0,0
1601244000,GTH,365,327,30,0,3,0
1601244000,TH,4054,3695,190,5,25,0
1601244000,IK,215,176,7,0,5,0
1601244000,GRZ,696,643,48,1,1,0
1601244000,UH,112,100,3,0,1,0
1601244000,NDH,76,74,2,0,0,0
1601244000,HBN,94,91,1,0,0,0
1601244000,WAK,132,112,2,0,1,0
1601244000,EF,225,209,2,0,7,0
1601244000,SOK,176,160,12,0,0,0
1601244000,G,283,257,22,0,1,0
1601244000,EIC,178,161,11,0,0,0
1601244000,KYF,65,63,0,0,0,0
1601330400,SOM,62,59,1,0,0,0
1601330400,SLF,92,86,0,0,2,0
1601330400,EA,43,37,4,0,0,0
1601330400,SHK,100,90,3,0,0,0
1601330400,J,211,194,3,0,1,0
1601330400,ABG,109,102,4,0,0,0
1601330400,WE,122,121,0,0,1,0
1601330400,SHL,33,31,2,0,0,0
1601330400,SM,200,193,6,0,1,0
1601330400,AP,142,116,5,0,0,0
1601330400,SON,323,299,22,0,1,0
1601330400,GTH,365,330,30,0,3,0
1601330400,TH,4056,3713,190,2,18,0
1601330400,IK,215,183,7,0,7,0
1601330400,GRZ,696,643,48,0,0,0
1601330400,UH,112,100,3,0,0,0
1601330400,NDH,76,74,2,0,0,0
1601330400,HBN,94,91,1,0,0,0
1601330400,WAK,132,113,2,0,1,0
1601330400,EF,225,210,2,0,1,0
1601330400,SOK,176,160,12,0,0,0
1601330400,G,285,257,22,2,0,0
1601330400,EIC,178,161,11,0,0,0
1601330400,KYF,65,63,0,0,0,0
1601416800,SOM,63,60,1,1,1,0
1601416800,SLF,94,86,0,2,0,0
1601416800,EA,43,37,4,0,0,0
1601416800,SHK,100,90,3,0,0,0
1601416800,J,211,195,3,0,1,0
1601416800,ABG,110,103,4,1,1,0
1601416800,WE,124,121,0,2,0,0
1601416800,SHL,33,31,2,0,0,0
1601416800,SM,201,193,6,1,0,0
1601416800,AP,142,122,6,0,6,1
1601416800,SON,323,299,22,0,0,0
1601416800,GTH,365,330,30,0,0,0
1601416800,TH,4075,3741,191,19,28,1
1601416800,IK,216,193,7,1,10,0
1601416800,GRZ,696,644,48,0,1,0
1601416800,UH,114,101,3,2,1,0
1601416800,NDH,76,73,2,0,-1,0
1601416800,HBN,95,93,1,1,2,0
1601416800,WAK,135,117,2,3,4,0
1601416800,EF,230,212,2,5,2,0
1601416800,SOK,176,160,12,0,0,0
1601416800,G,285,257,22,0,0,0
1601416800,EIC,178,161,11,0,0,0
1601416800,KYF,65,63,0,0,0,0
1601503200,SOM,63,60,1,0,0,0
1601503200,SLF,100,87,0,6,1,0
1601503200,EA,43,38,4,0,1,0
1601503200,SHK,101,91,3,1,1,0
1601503200,J,215,198,3,4,3,0
1601503200,ABG,111,103,4,1,0,0
1601503200,WE,125,121,0,1,0,0
1601503200,SHL,33,31,2,0,0,0
1601503200,SM,201,193,6,0,0,0
1601503200,AP,146,123,6,4,1,0
1601503200,SON,323,299,22,0,0,0
1601503200,GTH,365,331,30,0,1,0
1601503200,TH,4106,3757,191,31,16,0
1601503200,IK,218,196,7,2,3,0
1601503200,GRZ,698,645,48,2,1,0
1601503200,UH,115,103,3,1,2,0
1601503200,NDH,76,73,2,0,0,0
1601503200,HBN,96,93,1,1,0,0
1601503200,WAK,135,117,2,0,0,0
1601503200,EF,234,214,2,4,2,0
1601503200,SOK,177,160,12,1,0,0
1601503200,G,288,257,22,3,0,0
1601503200,EIC,178,161,11,0,0,0
1601503200,KYF,65,63,0,0,0,0
1601589600,SOM,64,60,1,1,0,0
1601589600,SLF,101,87,0,1,0,0
1601589600,EA,43,38,4,0,0,0
1601589600,SHK,101,91,3,0,0,0
1601589600,J,218,200,3,3,2,0
1601589600,ABG,112,103,4,1,0,0
1601589600,WE,134,122,0,9,1,0
1601589600,SHL,33,31,2,0,0,0
1601589600,SM,202,193,6,1,0,0
1601589600,AP,149,125,6,3,2,0
1601589600,SON,323,299,22,0,0,0
1601589600,GTH,365,333,30,0,2,0
1601589600,TH,4134,3779,191,28,22,0
1601589600,IK,218,200,7,0,4,0
1601589600,GRZ,699,645,48,1,0,0
1601589600,UH,115,105,3,0,2,0
1601589600,NDH,76,73,2,0,0,0
1601589600,HBN,96,93,1,0,0,0
1601589600,WAK,138,119,2,3,2,0
1601589600,EF,238,217,2,4,3,0
1601589600,SOK,178,162,12,1,2,0
1601589600,G,288,258,22,0,1,0
1601589600,EIC,178,162,11,0,1,0
1601589600,KYF,65,63,0,0,0,0
1601676000,SOM,65,60,1,1,0,0
1601676000,SLF,105,87,0,4,0,0
1601676000,EA,44,38,4,1,0,0
1601676000,SHK,101,92,3,0,1,0
1601676000,J,220,200,3,2,0,0
1601676000,ABG,112,104,4,0,1,0
1601676000,WE,136,122,0,2,0,0
1601676000,SHL,33,31,2,0,0,0
1601676000,SM,203,193,6,1,0,0
1601676000,AP,149,128,6,0,3,0
1601676000,SON,323,299,22,0,0,0
1601676000,GTH,365,333,30,0,0,0
1601676000,TH,4158,3787,191,24,8,0
1601676000,IK,218,200,7,0,0,0
1601676000,GRZ,700,645,48,1,0,0
1601676000,UH,115,107,3,0,2,0
1601676000,NDH,76,73,2,0,0,0
1601676000,HBN,96,93,1,0,0,0
1601676000,WAK,138,119,2,0,0,0
1601676000,EF,245,217,2,7,0,0
1601676000,SOK,179,163,12,1,1,0
1601676000,G,291,258,22,3,0,0
1601676000,EIC,178,162,11,0,0,0
1601676000,KYF,66,63,0,1,0,0
1601762400,SOM,66,60,1,1,0,0
1601762400,SLF,105,87,0,0,0,0
1601762400,EA,44,38,4,0,0,0
1601762400,SHK,101,95,3,0,3,0
1601762400,J,223,201,3,3,1,0
1601762400,ABG,113,104,4,1,0,0
1601762400,WE,140,122,0,4,0,0
1601762400,SHL,33,31,2,0,0,0
1601762400,SM,208,193,6,5,0,0
1601762400,AP,149,130,6,0,2,0
1601762400,SON,323,300,22,0,1,0
1601762400,GTH,365,334,30,0,1,0
1601762400,TH,4200,3800,191,42,13,0
1601762400,IK,218,200,7,0,0,0
1601762400,GRZ,702,645,48,2,0,0
1601762400,UH,115,107,3,0,0,0
1601762400,NDH,76,74,2,0,1,0
1601762400,HBN,96,93,1,0,0,0
1601762400,WAK,139,119,2,1,0,0
1601762400,EF,245,219,2,0,2,0
1601762400,SOK,203,163,12,24,0,0
1601762400,G,292,258,22,1,0,0
1601762400,EIC,178,163,11,0,1,0
1601762400,KYF,66,64,0,0,1,0
1601848800,SOM,66,61,1,0,1,0
1601848800,SLF,105,90,0,0,3,0
1601848800,EA,44,38,4,0,0,0
1601848800,SHK,101,95,3,0,0,0
1601848800,J,224,204,3,1,3,0
1601848800,ABG,114,104,4,1,0,0
1601848800,WE,140,122,0,0,0,0
1601848800,SHL,33,31,2,0,0,0
1601848800,SM,208,193,6,0,0,0
1601848800,AP,149,131,6,0,1,0
1601848800,SON,323,300,22,0,0,0
1601848800,GTH,365,334,30,0,0,0
1601848800,TH,4205,3816,191,5,16,0
1601848800,IK,218,201,7,0,1,0
1601848800,GRZ,703,646,48,1,1,0
1601848800,UH,115,108,3,0,1,0
1601848800,NDH,76,74,2,0,0,0
1601848800,HBN,96,93,1,0,0,0
1601848800,WAK,139,122,2,0,3,0
1601848800,EF,245,219,2,0,0,0
1601848800,SOK,204,164,12,1,1,0
1601848800,G,293,258,22,1,0,0
1601848800,EIC,178,164,11,0,1,0
1601848800,KYF,66,64,0,0,0,0
1601935200,SOM,66,61,1,0,0,0
1601935200,SLF,109,91,0,4,1,0
1601935200,EA,44,38,4,0,0,0
1601935200,SHK,108,95,3,7,0,0
1601935200,J,225,205,3,1,1,0
1601935200,ABG,114,106,4,0,2,0
1601935200,WE,141,122,0,1,0,0
1601935200,SHL,33,31,2,0,0,0
1601935200,SM,208,193,6,0,0,0
1601935200,AP,149,133,6,0,2,0
1601935200,SON,323,300,22,0,0,0
1601935200,GTH,365,334,30,0,0,0
1601935200,TH,4223,3831,191,18,15,0
1601935200,IK,218,202,7,0,1,0
1601935200,GRZ,704,646,48,1,0,0
1601935200,UH,115,109,3,0,1,0
1601935200,NDH,76,74,2,0,0,0
1601935200,HBN,96,93,1,0,0,0
1601935200,WAK,139,125,2,0,3,0
1601935200,EF,246,222,2,1,3,0
1601935200,SOK,204,164,12,0,0,0
1601935200,G,294,258,22,1,0,0
1601935200,EIC,178,165,11,0,1,0
1601935200,KYF,68,64,0,2,0,0
1602021600,SOM,67,62,1,1,1,0
1602021600,SLF,109,91,0,0,0,0
1602021600,EA,44,39,4,0,1,0
1602021600,SHK,109,95,3,1,0,0
1602021600,J,227,205,3,2,0,0
1602021600,ABG,116,107,4,2,1,0
1602021600,WE,141,123,0,0,1,0
1602021600,SHL,34,31,2,1,0,0
1602021600,SM,208,193,6,0,0,0
1602021600,AP,151,134,6,2,1,0
1602021600,SON,323,300,22,0,0,0
1602021600,GTH,365,335,30,0,1,0
1602021600,TH,4241,3850,191,18,19,0
1602021600,IK,218,202,7,0,0,0
1602021600,GRZ,705,648,48,1,2,0
1602021600,UH,117,109,3,2,0,0
1602021600,NDH,76,74,2,0,0,0
1602021600,HBN,96,93,1,0,0,0
1602021600,WAK,142,128,2,3,3,0
1602021600,EF,248,227,2,2,5,0
1602021600,SOK,205,164,12,1,0,0
1602021600,G,294,259,22,0,1,0
1602021600,EIC,178,167,11,0,2,0
1602021600,KYF,68,64,0,0,0,0
1602108000,SOM,67,62,1,0,0,0
1602108000,SLF,111,90,0,2,-1,0
1602108000,EA,44,39,4,0,0,0
1602108000,SHK,112,96,3,3,1,0
1602108000,J,227,206,3,0,1,0
1602108000,ABG,118,107,4,2,0,0
1602108000,WE,143,124,0,2,1,0
1602108000,SHL,36,31,2,2,0,0
1602108000,SM,208,193,6,0,0,0
1602108000,AP,151,133,6,0,-1,0
1602108000,SON,323,301,22,0,1,0
1602108000,GTH,368,335,30,3,0,0
1602108000,TH,4260,3859,191,19,9,0
1602108000,IK,218,203,7,0,1,0
1602108000,GRZ,706,648,48,1,0,0
1602108000,UH,118,110,3,1,1,0
1602108000,NDH,76,74,2,0,0,0
1602108000,HBN,96,93,1,0,0,0
1602108000,WAK,145,130,2,3,2,0
1602108000,EF,248,227,2,0,0,0
1602108000,SOK,205,167,12,0,3,0
1602108000,G,294,259,22,0,0,0
1602108000,EIC,178,167,11,0,0,0
1602108000,KYF,68,64,0,0,0,0
1602194400,SOM,69,62,1,2,0,0
1602194400,SLF,113,90,0,2,0,0
1602194400,EA,44,39,4,0,0,0
1602194400,SHK,115,97,3,3,1,0
1602194400,J,236,209,3,9,3,0
1602194400,ABG,118,108,4,0,1,0
1602194400,WE,144,126,0,1,2,0
1602194400,SHL,36,31,2,0,0,0
1602194400,SM,211,194,6,3,1,0
1602194400,AP,156,135,6,5,2,0
1602194400,SON,323,301,22,0,0,0
1602194400,GTH,373,335,30,5,0,0
1602194400,TH,4322,3882,191,62,23,0
1602194400,IK,220,205,7,2,2,0
1602194400,GRZ,707,648,48,1,0,0
1602194400,UH,119,110,3,1,0,0
1602194400,NDH,76,74,2,0,0,0
1602194400,HBN,96,93,1,0,0,0
1602194400,WAK,145,131,2,0,1,0
1602194400,EF,253,228,2,5,1,0
1602194400,SOK,212,173,12,7,6,0
1602194400,G,304,261,22,10,2,0
1602194400,EIC,184,167,11,6,0,0
1602194400,KYF,68,65,0,0,1,0
1602280800,SOM,75,62,1,6,0,0
1602280800,SLF,113,91,0,0,1,0
1602280800,EA,44,40,4,0,1,0
1602280800,SHK,117,97,3,2,0,0
1602280800,J,236,212,3,0,3,0
1602280800,ABG,122,108,4,4,0,0
1602280800,WE,144,131,0,0,5,0
1602280800,SHL,37,31,2,1,0,0
1602280800,SM,215,194,6,4,0,0
1602280800,AP,158,137,6,2,2,0
1602280800,SON,324,301,22,1,0,0
1602280800,GTH,374,335,30,1,0,0
1602280800,TH,4363,3901,191,41,19,0
1602280800,IK,222,205,7,2,0,0
1602280800,GRZ,709,648,48,2,0,0
1602280800,UH,119,111,3,0,1,0
1602280800,NDH,77,74,2,1,0,0
1602280800,HBN,96,93,1,0,0,0
1602280800,WAK,148,131,2,3,0,0
1602280800,EF,253,228,2,0,0,0
1602280800,SOK,214,179,12,2,6,0
1602280800,G,312,261,22,8,0,0
1602280800,EIC,185,167,11,1,0,0
1602280800,KYF,69,65,0,1,0,0
1602367200,SOM,78,62,1,3,0,0
1602367200,SLF,114,93,0,1,2,0
1602367200,EA,44,40,4,0,0,0
1602367200,SHK,124,98,3,7,1,0
1602367200,J,240,215,3,4,3,0
1602367200,ABG,125,109,4,3,1,0
1602367200,WE,144,131,0,0,0,0
1602367200,SHL,37,31,2,0,0,0
1602367200,SM,215,194,6,0,0,0
1602367200,AP,158,138,6,0,1,0
1602367200,SON,324,301,22,0,0,0
1602367200,GTH,390,335,30,16,0,0
1602367200,TH,4435,3916,191,72,15,0
1602367200,IK,225,207,7,3,2,0
1602367200,GRZ,711,648,48,2,0,0
1602367200,UH,119,111,3,0,0,0
1602367200,NDH,77,74,2,0,0,0
1602367200,HBN,96,93,1,0,0,0
1602367200,WAK,148,131,2,0,0,0
1602367200,EF,253,231,2,0,3,0
1602367200,SOK,215,180,12,1,1,0
1602367200,G,313,261,22,1,0,0
1602367200,EIC,215,167,11,30,0,0
1602367200,KYF,70,66,0,1,1,0
1602453600,SOM,79,63,1,1,1,0
1602453600,SLF,114,93,0,0,0,0
1602453600,EA,44,40,4,0,0,0
1602453600,SHK,124,98,3,0,0,0
1602453600,J,240,215,3,0,0,0
1602453600,ABG,125,109,4,0,0,0
1602453600,WE,144,131,0,0,0,0
1602453600,SHL,37,31,2,0,0,0
1602453600,SM,219,195,6,4,1,0
1602453600,AP,158,140,6,0,2,0
1602453600,SON,324,301,22,0,0,0
1602453600,GTH,390,335,30,0,0,0
1602453600,TH,4442,3928,191,7,12,0
1602453600,IK,226,209,7,1,2,0
1602453600,GRZ,711,651,48,0,3,0
1602453600,UH,119,111,3,0,0,0
1602453600,NDH,77,74,2,0,0,0
1602453600,HBN,96,93,1,0,0,0
1602453600,WAK,148,133,2,0,2,0
1602453600,EF,253,231,2,0,0,0
1602453600,SOK,215,180,12,0,0,0
1602453600,G,313,262,22,0,1,0
1602453600,EIC,215,167,11,0,0,0
1602453600,KYF,71,66,0,1,0,0
1602540000,SOM,79,63,1,0,0,0
1602540000,SLF,114,95,0,0,2,0
1602540000,EA,45,40,4,1,0,0
1602540000,SHK,124,99,3,0,1,0
1602540000,J,250,219,4,10,4,1
1602540000,ABG,125,109,4,0,0,0
1602540000,WE,144,132,0,0,1,0
1602540000,SHL,37,31,2,0,0,0
1602540000,SM,220,197,7,1,2,1
1602540000,AP,158,140,6,0,0,0
1602540000,SON,324,301,22,0,0,0
1602540000,GTH,391,335,30,1,0,0
1602540000,TH,4488,3943,194,46,15,3
1602540000,IK,228,209,7,2,0,0
1602540000,GRZ,711,651,48,0,0,0
1602540000,UH,124,114,3,5,3,0
1602540000,NDH,78,74,2,1,0,0
1602540000,HBN,98,94,1,2,1,0
1602540000,WAK,150,133,2,2,0,0
1602540000,EF,261,232,2,8,1,0
1602540000,SOK,218,180,12,3,0,0
