datum,gesamt,genesene,tote,stationaere,schwere,quelle
1604408438,822,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604419220,833,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604559625,862,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604595622,871,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604667630,883,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604905222,900,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1604937621,906,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605020423,912,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605110422,920,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605200434,929,706,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605279621,940,812,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605448822,960,812,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605546021,969,812,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605628822,981,812,49,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
1605715225,981,840,50,-1,-1,https://www.landkreis-greiz.de/landkreis-greiz/aktuell/nachrichten-details/?tx_ttnews[tt_news]=224&cHash=74595518f951c32f22d04b7591d643fe
