Meldedatum,Landkreis,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1582934400,LK Sonneberg,0,0,0,0,0,0
1583020800,LK Sonneberg,0,0,0,0,0,0
1583107200,LK Sonneberg,0,0,0,0,0,0
1583193600,LK Sonneberg,0,0,0,0,0,0
1583280000,LK Sonneberg,0,0,0,0,0,0
1583366400,LK Sonneberg,0,0,0,0,0,0
1583452800,LK Sonneberg,0,0,0,0,0,0
1583539200,LK Sonneberg,0,0,0,0,0,0
1583625600,LK Sonneberg,0,0,0,0,0,0
1583712000,LK Sonneberg,0,0,0,0,0,0
1583798400,LK Sonneberg,0,0,0,0,0,0
1583884800,LK Sonneberg,0,0,0,0,0,0
1583971200,LK Sonneberg,0,0,0,0,0,0
1584057600,LK Sonneberg,0,0,0,0,0,0
1584144000,LK Sonneberg,0,0,0,0,0,0
1584230400,LK Sonneberg,0,0,0,0,0,0
1584316800,LK Sonneberg,0,0,0,0,0,0
1584403200,LK Sonneberg,0,0,0,0,0,0
1584489600,LK Sonneberg,0,0,0,0,0,0
1584576000,LK Sonneberg,0,0,0,0,0,0
1584662400,LK Sonneberg,5,5,0,5,5,0
1584748800,LK Sonneberg,5,5,0,0,0,0
1584835200,LK Sonneberg,6,6,0,1,1,0
1584921600,LK Sonneberg,6,6,0,0,0,0
1585008000,LK Sonneberg,9,9,0,3,3,0
1585094400,LK Sonneberg,11,11,0,2,2,0
1585180800,LK Sonneberg,14,14,0,3,3,0
1585267200,LK Sonneberg,16,16,0,2,2,0
1585353600,LK Sonneberg,20,20,0,4,4,0
1585440000,LK Sonneberg,20,20,0,0,0,0
1585526400,LK Sonneberg,22,22,0,2,2,0
1585612800,LK Sonneberg,30,30,0,8,8,0
1585699200,LK Sonneberg,32,31,1,2,1,1
1585785600,LK Sonneberg,33,32,1,1,1,0
1585872000,LK Sonneberg,35,34,1,2,2,0
1585958400,LK Sonneberg,36,35,1,1,1,0
1586044800,LK Sonneberg,36,35,1,0,0,0
1586131200,LK Sonneberg,37,36,1,1,1,0
1586217600,LK Sonneberg,39,38,1,2,2,0
1586304000,LK Sonneberg,44,42,2,5,4,1
1586390400,LK Sonneberg,47,45,2,3,3,0
1586476800,LK Sonneberg,47,45,2,0,0,0
1586563200,LK Sonneberg,49,47,2,2,2,0
1586649600,LK Sonneberg,50,48,2,1,1,0
1586736000,LK Sonneberg,51,49,2,1,1,0
1586822400,LK Sonneberg,53,50,3,2,1,1
1586908800,LK Sonneberg,54,50,4,1,0,1
1586995200,LK Sonneberg,57,53,4,3,3,0
1587081600,LK Sonneberg,59,54,5,2,1,1
1587168000,LK Sonneberg,61,56,5,2,2,0
1587254400,LK Sonneberg,61,56,5,0,0,0
1587340800,LK Sonneberg,72,65,7,11,9,2
1587427200,LK Sonneberg,74,67,7,2,2,0
1587513600,LK Sonneberg,77,70,7,3,3,0
1587600000,LK Sonneberg,82,75,7,5,5,0
1587686400,LK Sonneberg,86,78,8,4,3,1
1587772800,LK Sonneberg,89,81,8,3,3,0
1587859200,LK Sonneberg,90,82,8,1,1,0
1587945600,LK Sonneberg,94,86,8,4,4,0
1588032000,LK Sonneberg,104,96,8,10,10,0
1588118400,LK Sonneberg,107,99,8,3,3,0
1588204800,LK Sonneberg,112,103,9,5,4,1
1588291200,LK Sonneberg,113,104,9,1,1,0
1588377600,LK Sonneberg,114,104,10,1,0,1
1588464000,LK Sonneberg,114,104,10,0,0,0
1588550400,LK Sonneberg,120,108,12,6,4,2
1588636800,LK Sonneberg,122,110,12,2,2,0
1588723200,LK Sonneberg,126,113,13,4,3,1
1588809600,LK Sonneberg,140,126,14,14,13,1
1588896000,LK Sonneberg,146,132,14,6,6,0
1588982400,LK Sonneberg,153,139,14,7,7,0
1589068800,LK Sonneberg,155,141,14,2,2,0
1589155200,LK Sonneberg,162,148,14,7,7,0
1589241600,LK Sonneberg,165,151,14,3,3,0
1589328000,LK Sonneberg,168,153,14,3,2,0
1589414400,LK Sonneberg,171,156,14,3,3,0
1589500800,LK Sonneberg,175,159,15,4,3,1
1589587200,LK Sonneberg,184,166,16,9,7,1
1589673600,LK Sonneberg,186,167,16,2,1,0
1589760000,LK Sonneberg,187,168,16,1,1,0
1589846400,LK Sonneberg,197,178,16,10,10,0
1589932800,LK Sonneberg,199,180,16,2,2,0
1590019200,LK Sonneberg,204,185,16,5,5,0
1590105600,LK Sonneberg,206,187,16,2,2,0
1590192000,LK Sonneberg,206,187,16,0,0,0
1590278400,LK Sonneberg,208,188,16,2,1,0
1590364800,LK Sonneberg,213,193,16,5,5,0
1590451200,LK Sonneberg,220,196,16,7,3,0
1590537600,LK Sonneberg,223,198,16,3,2,0
1590624000,LK Sonneberg,240,198,16,17,0,0
1590710400,LK Sonneberg,243,198,16,3,0,0
1590796800,LK Sonneberg,243,198,16,0,0,0
1590883200,LK Sonneberg,245,198,16,2,0,0
1590969600,LK Sonneberg,245,198,16,0,0,0
1591056000,LK Sonneberg,245,198,16,0,0,0
1591142400,LK Sonneberg,245,198,16,0,0,0
1591228800,LK Sonneberg,245,198,16,0,0,0
1580169600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580256000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580342400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580428800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580515200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580601600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580688000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580774400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580860800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1580947200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581033600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581120000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581206400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581292800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581379200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581465600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581552000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581638400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581724800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581811200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581897600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1581984000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582070400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582156800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582243200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582329600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582416000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582502400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582588800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582675200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582761600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582848000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1582934400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583020800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583107200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583193600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583280000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583366400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583452800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583539200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583625600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583712000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583798400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583884800,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1583971200,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1584057600,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1584144000,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1584230400,LK Unstrut-Hainich-Kreis,0,0,0,0,0,0
1584316800,LK Unstrut-Hainich-Kreis,1,1,0,1,1,0
1584403200,LK Unstrut-Hainich-Kreis,2,2,0,1,1,0
1584489600,LK Unstrut-Hainich-Kreis,2,2,0,0,0,0
1584576000,LK Unstrut-Hainich-Kreis,5,5,0,3,3,0
1584662400,LK Unstrut-Hainich-Kreis,5,5,0,0,0,0
1584748800,LK Unstrut-Hainich-Kreis,5,5,0,0,0,0
1584835200,LK Unstrut-Hainich-Kreis,5,5,0,0,0,0
1584921600,LK Unstrut-Hainich-Kreis,6,6,0,1,1,0
1585008000,LK Unstrut-Hainich-Kreis,7,7,0,1,1,0
1585094400,LK Unstrut-Hainich-Kreis,8,8,0,1,1,0
1585180800,LK Unstrut-Hainich-Kreis,10,10,0,2,2,0
1585267200,LK Unstrut-Hainich-Kreis,10,10,0,0,0,0
1585353600,LK Unstrut-Hainich-Kreis,10,10,0,0,0,0
1585440000,LK Unstrut-Hainich-Kreis,11,11,0,1,1,0
1585526400,LK Unstrut-Hainich-Kreis,16,16,0,5,5,0
1585612800,LK Unstrut-Hainich-Kreis,19,19,0,3,3,0
1585699200,LK Unstrut-Hainich-Kreis,21,21,0,2,2,0
1585785600,LK Unstrut-Hainich-Kreis,26,25,1,5,4,1
1585872000,LK Unstrut-Hainich-Kreis,31,30,1,5,5,0
1585958400,LK Unstrut-Hainich-Kreis,35,34,1,4,4,0
1586044800,LK Unstrut-Hainich-Kreis,35,34,1,0,0,0
1586131200,LK Unstrut-Hainich-Kreis,35,34,1,0,0,0
1586217600,LK Unstrut-Hainich-Kreis,41,40,1,6,6,0
1586304000,LK Unstrut-Hainich-Kreis,43,42,1,2,2,0
1586390400,LK Unstrut-Hainich-Kreis,47,45,2,4,3,1
1586476800,LK Unstrut-Hainich-Kreis,47,45,2,0,0,0
1586563200,LK Unstrut-Hainich-Kreis,52,50,2,5,5,0
1586649600,LK Unstrut-Hainich-Kreis,52,50,2,0,0,0
1586736000,LK Unstrut-Hainich-Kreis,52,50,2,0,0,0
1586822400,LK Unstrut-Hainich-Kreis,55,53,2,3,3,0
1586908800,LK Unstrut-Hainich-Kreis,57,55,2,2,2,0
1586995200,LK Unstrut-Hainich-Kreis,61,59,2,4,4,0
1587081600,LK Unstrut-Hainich-Kreis,61,59,2,0,0,0
1587168000,LK Unstrut-Hainich-Kreis,62,60,2,1,1,0
1587254400,LK Unstrut-Hainich-Kreis,62,60,2,0,0,0
1587340800,LK Unstrut-Hainich-Kreis,64,61,3,2,1,1
1587427200,LK Unstrut-Hainich-Kreis,65,62,3,1,1,0
1587513600,LK Unstrut-Hainich-Kreis,68,64,4,3,2,1
1587600000,LK Unstrut-Hainich-Kreis,68,64,4,0,0,0
1587686400,LK Unstrut-Hainich-Kreis,70,66,4,2,2,0
1587772800,LK Unstrut-Hainich-Kreis,70,66,4,0,0,0
1587859200,LK Unstrut-Hainich-Kreis,70,66,4,0,0,0
1587945600,LK Unstrut-Hainich-Kreis,70,66,4,0,0,0
1588032000,LK Unstrut-Hainich-Kreis,74,70,4,4,4,0
1588118400,LK Unstrut-Hainich-Kreis,75,71,4,1,1,0
1588204800,LK Unstrut-Hainich-Kreis,76,72,4,1,1,0
1588291200,LK Unstrut-Hainich-Kreis,76,72,4,0,0,0
1588377600,LK Unstrut-Hainich-Kreis,77,73,4,1,1,0
1588464000,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588550400,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588636800,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588723200,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588809600,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588896000,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1588982400,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589068800,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589155200,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589241600,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589328000,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589414400,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589500800,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589587200,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589673600,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589760000,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589846400,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1589932800,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590019200,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590105600,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590192000,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590278400,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590364800,LK Unstrut-Hainich-Kreis,77,73,4,0,0,0
1590451200,LK Unstrut-Hainich-Kreis,78,73,4,1,0,0
1590537600,LK Unstrut-Hainich-Kreis,78,73,4,0,0,0
1590624000,LK Unstrut-Hainich-Kreis,79,74,4,1,1,0
1590710400,LK Unstrut-Hainich-Kreis,79,74,4,0,0,0
1590796800,LK Unstrut-Hainich-Kreis,81,74,4,2,0,0
1590883200,LK Unstrut-Hainich-Kreis,81,74,4,0,0,0
1590969600,LK Unstrut-Hainich-Kreis,81,74,4,0,0,0
1591056000,LK Unstrut-Hainich-Kreis,81,74,4,0,0,0
1591142400,LK Unstrut-Hainich-Kreis,82,74,4,1,0,0
1591228800,LK Unstrut-Hainich-Kreis,82,74,4,0,0,0
1580169600,LK Wartburgkreis,0,0,0,0,0,0
1580256000,LK Wartburgkreis,0,0,0,0,0,0
1580342400,LK Wartburgkreis,0,0,0,0,0,0
1580428800,LK Wartburgkreis,0,0,0,0,0,0
1580515200,LK Wartburgkreis,0,0,0,0,0,0
1580601600,LK Wartburgkreis,0,0,0,0,0,0
1580688000,LK Wartburgkreis,0,0,0,0,0,0
1580774400,LK Wartburgkreis,0,0,0,0,0,0
1580860800,LK Wartburgkreis,0,0,0,0,0,0
1580947200,LK Wartburgkreis,0,0,0,0,0,0
1581033600,LK Wartburgkreis,0,0,0,0,0,0
1581120000,LK Wartburgkreis,0,0,0,0,0,0
1581206400,LK Wartburgkreis,0,0,0,0,0,0
1581292800,LK Wartburgkreis,0,0,0,0,0,0
1581379200,LK Wartburgkreis,0,0,0,0,0,0
1581465600,LK Wartburgkreis,0,0,0,0,0,0
1581552000,LK Wartburgkreis,0,0,0,0,0,0
1581638400,LK Wartburgkreis,0,0,0,0,0,0
1581724800,LK Wartburgkreis,0,0,0,0,0,0
1581811200,LK Wartburgkreis,0,0,0,0,0,0
1581897600,LK Wartburgkreis,0,0,0,0,0,0
1581984000,LK Wartburgkreis,0,0,0,0,0,0
1582070400,LK Wartburgkreis,0,0,0,0,0,0
1582156800,LK Wartburgkreis,0,0,0,0,0,0
1582243200,LK Wartburgkreis,0,0,0,0,0,0
1582329600,LK Wartburgkreis,0,0,0,0,0,0
1582416000,LK Wartburgkreis,0,0,0,0,0,0
1582502400,LK Wartburgkreis,0,0,0,0,0,0
1582588800,LK Wartburgkreis,0,0,0,0,0,0
1582675200,LK Wartburgkreis,0,0,0,0,0,0
1582761600,LK Wartburgkreis,0,0,0,0,0,0
1582848000,LK Wartburgkreis,0,0,0,0,0,0
1582934400,LK Wartburgkreis,0,0,0,0,0,0
1583020800,LK Wartburgkreis,0,0,0,0,0,0
1583107200,LK Wartburgkreis,0,0,0,0,0,0
1583193600,LK Wartburgkreis,0,0,0,0,0,0
1583280000,LK Wartburgkreis,0,0,0,0,0,0
1583366400,LK Wartburgkreis,0,0,0,0,0,0
1583452800,LK Wartburgkreis,0,0,0,0,0,0
1583539200,LK Wartburgkreis,0,0,0,0,0,0
1583625600,LK Wartburgkreis,0,0,0,0,0,0
1583712000,LK Wartburgkreis,0,0,0,0,0,0
1583798400,LK Wartburgkreis,0,0,0,0,0,0
1583884800,LK Wartburgkreis,0,0,0,0,0,0
1583971200,LK Wartburgkreis,0,0,0,0,0,0
1584057600,LK Wartburgkreis,0,0,0,0,0,0
1584144000,LK Wartburgkreis,1,1,0,1,1,0
1584230400,LK Wartburgkreis,1,1,0,0,0,0
1584316800,LK Wartburgkreis,3,3,0,2,2,0
1584403200,LK Wartburgkreis,5,5,0,2,2,0
1584489600,LK Wartburgkreis,5,5,0,0,0,0
1584576000,LK Wartburgkreis,8,8,0,3,3,0
1584662400,LK Wartburgkreis,11,11,0,3,3,0
1584748800,LK Wartburgkreis,11,11,0,0,0,0
1584835200,LK Wartburgkreis,12,12,0,1,1,0
1584921600,LK Wartburgkreis,14,14,0,2,2,0
1585008000,LK Wartburgkreis,15,15,0,1,1,0
1585094400,LK Wartburgkreis,15,15,0,0,0,0
1585180800,LK Wartburgkreis,15,15,0,0,0,0
1585267200,LK Wartburgkreis,15,15,0,0,0,0
1585353600,LK Wartburgkreis,17,17,0,2,2,0
1585440000,LK Wartburgkreis,17,17,0,0,0,0
1585526400,LK Wartburgkreis,18,18,0,1,1,0
1585612800,LK Wartburgkreis,26,26,0,8,8,0
1585699200,LK Wartburgkreis,26,26,0,0,0,0
1585785600,LK Wartburgkreis,28,28,0,2,2,0
1585872000,LK Wartburgkreis,28,28,0,0,0,0
1585958400,LK Wartburgkreis,28,28,0,0,0,0
1586044800,LK Wartburgkreis,28,28,0,0,0,0
1586131200,LK Wartburgkreis,28,28,0,0,0,0
1586217600,LK Wartburgkreis,31,31,0,3,3,0
1586304000,LK Wartburgkreis,31,31,0,0,0,0
1586390400,LK Wartburgkreis,32,32,0,1,1,0
1586476800,LK Wartburgkreis,33,32,1,1,0,1
1586563200,LK Wartburgkreis,33,32,1,0,0,0
1586649600,LK Wartburgkreis,33,32,1,0,0,0
1586736000,LK Wartburgkreis,33,32,1,0,0,0
1586822400,LK Wartburgkreis,34,32,2,1,0,1
1586908800,LK Wartburgkreis,34,32,2,0,0,0
1586995200,LK Wartburgkreis,34,32,2,0,0,0
1587081600,LK Wartburgkreis,36,34,2,2,2,0
1587168000,LK Wartburgkreis,36,34,2,0,0,0
1587254400,LK Wartburgkreis,36,34,2,0,0,0
1587340800,LK Wartburgkreis,37,35,2,1,1,0
1587427200,LK Wartburgkreis,37,35,2,0,0,0
1587513600,LK Wartburgkreis,37,35,2,0,0,0
1587600000,LK Wartburgkreis,37,35,2,0,0,0
1587686400,LK Wartburgkreis,38,36,2,1,1,0
1587772800,LK Wartburgkreis,39,37,2,1,1,0
1587859200,LK Wartburgkreis,39,37,2,0,0,0
1587945600,LK Wartburgkreis,40,38,2,1,1,0
1588032000,LK Wartburgkreis,40,38,2,0,0,0
1588118400,LK Wartburgkreis,42,40,2,2,2,0
1588204800,LK Wartburgkreis,42,40,2,0,0,0
1588291200,LK Wartburgkreis,43,41,2,1,1,0
1588377600,LK Wartburgkreis,45,43,2,2,2,0
1588464000,LK Wartburgkreis,45,43,2,0,0,0
1588550400,LK Wartburgkreis,45,43,2,0,0,0
1588636800,LK Wartburgkreis,45,43,2,0,0,0
1588723200,LK Wartburgkreis,46,44,2,1,1,0
1588809600,LK Wartburgkreis,46,44,2,0,0,0
1588896000,LK Wartburgkreis,48,46,2,2,2,0
1588982400,LK Wartburgkreis,50,48,2,2,2,0
1589068800,LK Wartburgkreis,50,48,2,0,0,0
1589155200,LK Wartburgkreis,53,51,2,3,3,0
1589241600,LK Wartburgkreis,53,51,2,0,0,0
1589328000,LK Wartburgkreis,54,51,2,1,0,0
1589414400,LK Wartburgkreis,58,55,2,4,4,0
1589500800,LK Wartburgkreis,58,55,2,0,0,0
1589587200,LK Wartburgkreis,60,57,2,2,2,0
1589673600,LK Wartburgkreis,60,57,2,0,0,0
1589760000,LK Wartburgkreis,60,57,2,0,0,0
1589846400,LK Wartburgkreis,60,57,2,0,0,0
1589932800,LK Wartburgkreis,65,62,2,5,5,0
1590019200,LK Wartburgkreis,65,62,2,0,0,0
1590105600,LK Wartburgkreis,67,64,2,2,2,0
1590192000,LK Wartburgkreis,68,65,2,1,1,0
1590278400,LK Wartburgkreis,68,65,2,0,0,0
1590364800,LK Wartburgkreis,68,65,2,0,0,0
1590451200,LK Wartburgkreis,72,65,2,4,0,0
1590537600,LK Wartburgkreis,73,65,2,1,0,0
1590624000,LK Wartburgkreis,73,65,2,0,0,0
1590710400,LK Wartburgkreis,73,65,2,0,0,0
1590796800,LK Wartburgkreis,73,65,2,0,0,0
1590883200,LK Wartburgkreis,73,65,2,0,0,0
1590969600,LK Wartburgkreis,73,65,2,0,0,0
1591056000,LK Wartburgkreis,73,65,2,0,0,0
1591142400,LK Wartburgkreis,74,65,2,1,0,0
1591228800,LK Wartburgkreis,75,65,2,1,0,0
1580169600,LK Weimarer Land,0,0,0,0,0,0
1580256000,LK Weimarer Land,0,0,0,0,0,0
1580342400,LK Weimarer Land,0,0,0,0,0,0
1580428800,LK Weimarer Land,0,0,0,0,0,0
1580515200,LK Weimarer Land,0,0,0,0,0,0
1580601600,LK Weimarer Land,0,0,0,0,0,0
1580688000,LK Weimarer Land,0,0,0,0,0,0
1580774400,LK Weimarer Land,0,0,0,0,0,0
1580860800,LK Weimarer Land,0,0,0,0,0,0
1580947200,LK Weimarer Land,0,0,0,0,0,0
1581033600,LK Weimarer Land,0,0,0,0,0,0
1581120000,LK Weimarer Land,0,0,0,0,0,0
1581206400,LK Weimarer Land,0,0,0,0,0,0
1581292800,LK Weimarer Land,0,0,0,0,0,0
1581379200,LK Weimarer Land,0,0,0,0,0,0
1581465600,LK Weimarer Land,0,0,0,0,0,0
1581552000,LK Weimarer Land,0,0,0,0,0,0
1581638400,LK Weimarer Land,0,0,0,0,0,0
1581724800,LK Weimarer Land,0,0,0,0,0,0
1581811200,LK Weimarer Land,0,0,0,0,0,0
1581897600,LK Weimarer Land,0,0,0,0,0,0
1581984000,LK Weimarer Land,0,0,0,0,0,0
1582070400,LK Weimarer Land,0,0,0,0,0,0
1582156800,LK Weimarer Land,0,0,0,0,0,0
1582243200,LK Weimarer Land,0,0,0,0,0,0
1582329600,LK Weimarer Land,0,0,0,0,0,0
1582416000,LK Weimarer Land,0,0,0,0,0,0
1582502400,LK Weimarer Land,0,0,0,0,0,0
1582588800,LK Weimarer Land,0,0,0,0,0,0
1582675200,LK Weimarer Land,0,0,0,0,0,0
1582761600,LK Weimarer Land,0,0,0,0,0,0
1582848000,LK Weimarer Land,0,0,0,0,0,0
1582934400,LK Weimarer Land,0,0,0,0,0,0
1583020800,LK Weimarer Land,0,0,0,0,0,0
1583107200,LK Weimarer Land,0,0,0,0,0,0
1583193600,LK Weimarer Land,0,0,0,0,0,0
1583280000,LK Weimarer Land,0,0,0,0,0,0
1583366400,LK Weimarer Land,0,0,0,0,0,0
1583452800,LK Weimarer Land,0,0,0,0,0,0
1583539200,LK Weimarer Land,0,0,0,0,0,0
1583625600,LK Weimarer Land,0,0,0,0,0,0
1583712000,LK Weimarer Land,0,0,0,0,0,0
1583798400,LK Weimarer Land,0,0,0,0,0,0
1583884800,LK Weimarer Land,0,0,0,0,0,0
1583971200,LK Weimarer Land,0,0,0,0,0,0
1584057600,LK Weimarer Land,0,0,0,0,0,0
1584144000,LK Weimarer Land,0,0,0,0,0,0
1584230400,LK Weimarer Land,0,0,0,0,0,0
1584316800,LK Weimarer Land,1,1,0,1,1,0
1584403200,LK Weimarer Land,2,2,0,1,1,0
1584489600,LK Weimarer Land,5,5,0,3,3,0
1584576000,LK Weimarer Land,6,6,0,1,1,0
1584662400,LK Weimarer Land,10,10,0,4,4,0
1584748800,LK Weimarer Land,10,10,0,0,0,0
1584835200,LK Weimarer Land,11,11,0,1,1,0
1584921600,LK Weimarer Land,13,13,0,2,2,0
1585008000,LK Weimarer Land,14,14,0,1,1,0
1585094400,LK Weimarer Land,15,15,0,1,1,0
1585180800,LK Weimarer Land,17,17,0,2,2,0
1585267200,LK Weimarer Land,18,18,0,1,1,0
1585353600,LK Weimarer Land,21,21,0,3,3,0
1585440000,LK Weimarer Land,21,21,0,0,0,0
1585526400,LK Weimarer Land,24,24,0,3,3,0
1585612800,LK Weimarer Land,26,26,0,2,2,0
1585699200,LK Weimarer Land,29,29,0,3,3,0
1585785600,LK Weimarer Land,30,30,0,1,1,0
1585872000,LK Weimarer Land,36,36,0,6,6,0
1585958400,LK Weimarer Land,41,40,1,5,4,1
1586044800,LK Weimarer Land,53,49,4,12,9,3
1586131200,LK Weimarer Land,54,50,4,1,1,0
1586217600,LK Weimarer Land,54,50,4,0,0,0
1586304000,LK Weimarer Land,54,50,4,0,0,0
1586390400,LK Weimarer Land,57,53,4,3,3,0
1586476800,LK Weimarer Land,58,54,4,1,1,0
1586563200,LK Weimarer Land,58,54,4,0,0,0
1586649600,LK Weimarer Land,58,54,4,0,0,0
1586736000,LK Weimarer Land,58,54,4,0,0,0
1586822400,LK Weimarer Land,59,55,4,1,1,0
1586908800,LK Weimarer Land,59,55,4,0,0,0
1586995200,LK Weimarer Land,64,60,4,5,5,0
1587081600,LK Weimarer Land,65,61,4,1,1,0
1587168000,LK Weimarer Land,65,61,4,0,0,0
1587254400,LK Weimarer Land,66,62,4,1,1,0
1587340800,LK Weimarer Land,66,62,4,0,0,0
1587427200,LK Weimarer Land,67,63,4,1,1,0
1587513600,LK Weimarer Land,67,63,4,0,0,0
1587600000,LK Weimarer Land,67,63,4,0,0,0
1587686400,LK Weimarer Land,67,63,4,0,0,0
1587772800,LK Weimarer Land,67,63,4,0,0,0
1587859200,LK Weimarer Land,67,63,4,0,0,0
1587945600,LK Weimarer Land,67,63,4,0,0,0
1588032000,LK Weimarer Land,68,64,4,1,1,0
1588118400,LK Weimarer Land,68,64,4,0,0,0
1588204800,LK Weimarer Land,69,65,4,1,1,0
1588291200,LK Weimarer Land,69,65,4,0,0,0
1588377600,LK Weimarer Land,69,65,4,0,0,0
1588464000,LK Weimarer Land,69,65,4,0,0,0
1588550400,LK Weimarer Land,69,65,4,0,0,0
1588636800,LK Weimarer Land,70,66,4,1,1,0
1588723200,LK Weimarer Land,71,67,4,1,1,0
1588809600,LK Weimarer Land,72,68,4,1,1,0
1588896000,LK Weimarer Land,72,68,4,0,0,0
1588982400,LK Weimarer Land,73,69,4,1,1,0
1589068800,LK Weimarer Land,73,69,4,0,0,0
1589155200,LK Weimarer Land,73,69,4,0,0,0
1589241600,LK Weimarer Land,73,69,4,0,0,0
1589328000,LK Weimarer Land,73,69,4,0,0,0
1589414400,LK Weimarer Land,73,69,4,0,0,0
1589500800,LK Weimarer Land,73,69,4,0,0,0
1589587200,LK Weimarer Land,73,69,4,0,0,0
1589673600,LK Weimarer Land,73,69,4,0,0,0
1589760000,LK Weimarer Land,73,69,4,0,0,0
1589846400,LK Weimarer Land,73,69,4,0,0,0
1589932800,LK Weimarer Land,73,69,4,0,0,0
1590019200,LK Weimarer Land,73,69,4,0,0,0
1590105600,LK Weimarer Land,73,69,4,0,0,0
1590192000,LK Weimarer Land,73,69,4,0,0,0
1590278400,LK Weimarer Land,73,69,4,0,0,0
1590364800,LK Weimarer Land,73,69,4,0,0,0
1590451200,LK Weimarer Land,73,69,4,0,0,0
1590537600,LK Weimarer Land,73,69,4,0,0,0
