1585490403       27       0        -1       -1       -1      
1585494002       27       0        -1       -1       -1      
1585497603       27       0        -1       -1       -1      
1585501203       27       0        -1       -1       -1      
1585504803       27       0        -1       -1       -1      
1585508403       27       0        -1       -1       -1      
1585512003       27       0        -1       -1       -1      
1585515603       27       0        -1       -1       -1      
1585519204       27       0        -1       -1       -1      
1585522803       27       0        -1       -1       -1      
1585526403       27       0        -1       -1       -1      
1585530002       27       0        -1       -1       -1      
1585533603       27       0        -1       -1       -1      
1585537202       27       0        -1       -1       -1      
1585540803       27       0        -1       -1       -1      
1585544403       27       0        -1       -1       -1      
1585548003       27       0        -1       -1       -1      
1585551603       27       0        -1       -1       -1      
1585555203       27       0        -1       -1       -1      
1585558803       29       0        -1       -1       -1      
1585562403       29       0        -1       -1       -1      
1585566003       29       0        -1       -1       -1      
1585569603       29       0        -1       -1       -1      
1585573203       29       0        -1       -1       -1      
1585582972       31       2        -1       -1       -1      
1585583111       31       2        -1       -1       -1      
1585584004       31       2        -1       -1       -1      
1585587607       31       2        -1       -1       -1      
1585591204       31       2        -1       -1       -1      
1585594804       31       2        -1       -1       -1      
1585598404       31       2        -1       -1       -1      
1585602004       31       2        -1       -1       -1      
1585605605       31       2        -1       -1       -1      
1585609204       31       2        -1       -1       -1      
1585612804       31       2        -1       -1       -1      
1585616404       31       2        -1       -1       -1      
1585620004       31       2        -1       -1       -1      
1585623604       31       2        -1       -1       -1      
1585627203       31       2        -1       -1       -1      
1585630803       31       2        -1       -1       -1      
1585634405       31       2        -1       -1       -1      
1585638004       31       2        -1       -1       -1      
1585641604       31       2        -1       -1       -1      
1585645206       31       2        -1       -1       -1      
1585648804       31       2        -1       -1       -1      
1585652404       33       2        -1       -1       -1      
1585656004       33       2        -1       -1       -1      
1585659604       33       2        -1       -1       -1      
1585663204       33       2        -1       -1       -1      
1585666804       33       2        -1       -1       -1      
1585670404       33       2        -1       -1       -1      
1585674004       33       2        -1       -1       -1      
1585677604       33       2        -1       -1       -1      
1585681204       33       2        -1       -1       -1      
1585684804       33       2        -1       -1       -1      
1585688405       33       2        -1       -1       -1      
1585692005       33       2        -1       -1       -1      
1585695604       33       2        -1       -1       -1      
1585699204       33       2        -1       -1       -1      
1585702804       33       2        -1       -1       -1      
1585706405       33       2        -1       -1       -1      
1585710004       33       2        -1       -1       -1      
1585713604       33       2        -1       -1       -1      
1585717204       33       2        -1       -1       -1      
1585720804       33       2        -1       -1       -1      
1585724405       33       2        -1       -1       -1      
1585728004       33       2        -1       -1       -1      
1585731604       33       2        -1       -1       -1      
1585735205       33       2        -1       -1       -1      
1585738804       33       2        -1       -1       -1      
1585742404       37       2        -1       -1       -1      
1585746004       37       2        -1       -1       -1      
1585749604       37       2        -1       -1       -1      
1585753204       37       2        -1       -1       -1      
1585756804       37       2        -1       -1       -1      
1585760404       37       2        -1       -1       -1      
1585764003       37       2        -1       -1       -1      
1585767604       37       2        -1       -1       -1      
1585771204       37       2        -1       -1       -1      
1585774804       37       2        -1       -1       -1      
1585778405       37       2        -1       -1       -1      
1585782004       37       2        -1       -1       -1      
1585785604       37       2        -1       -1       -1      
1585789204       37       2        -1       -1       -1      
1585792803       37       2        -1       -1       -1      
1585796404       37       2        -1       -1       -1      
1585800004       37       2        -1       -1       -1      
1585803604       37       2        -1       -1       -1      
1585807204       37       2        -1       -1       -1      
1585810804       37       2        -1       -1       -1      
1585814404       37       2        -1       -1       -1      
1585818004       37       2        -1       -1       -1      
1585821603       37       2        -1       -1       -1      
1585825203       37       2        -1       -1       -1      
1585828804       40       2        -1       -1       -1      
1585832404       40       2        -1       -1       -1      
1585836004       40       2        -1       -1       -1      
1585839605       40       2        -1       -1       -1      
1585843204       41       2        -1       -1       -1      
1585846809       41       2        -1       -1       -1      
1585850404       41       2        -1       -1       -1      
1585854003       41       2        -1       -1       -1      
1585857604       41       2        -1       -1       -1      
1585861204       41       2        -1       -1       -1      
1585864805       41       2        -1       -1       -1      
