Timestamp,Altersgruppe,7T_Hospitalisierung_Inzidenz,7T_Inzidenz
1606521600,80+,49.67,239.04
1606608000,00-04,0.00,52.50
1606608000,05-14,0.54,138.87
1606608000,15-34,1.29,175.05
1606608000,35-59,4.01,171.27
1606608000,60-79,15.37,104.44
1606608000,80+,49.67,237.11
1606694400,00-04,0.00,52.03
1606694400,05-14,0.54,141.93
1606694400,15-34,1.03,176.49
1606694400,35-59,4.43,171.54
1606694400,60-79,14.84,102.93
1606694400,80+,51.91,230.19
1606780800,00-04,0.00,50.13
1606780800,05-14,0.54,145.23
1606780800,15-34,0.77,177.32
1606780800,35-59,4.84,172.24
1606780800,60-79,15.02,101.89
1606780800,80+,50.23,225.90
1606867200,00-04,0.00,50.45
1606867200,05-14,0.00,146.72
1606867200,15-34,1.03,177.93
1606867200,35-59,4.84,175.85
1606867200,60-79,16.09,101.58
1606867200,80+,49.12,225.39
1606953600,00-04,0.00,50.92
1606953600,05-14,0.00,149.00
1606953600,15-34,1.29,179.48
1606953600,35-59,4.70,181.89
1606953600,60-79,17.52,103.47
1606953600,80+,51.91,231.21
1607040000,00-04,0.00,52.50
1607040000,05-14,0.00,151.98
1607040000,15-34,1.81,182.64
1607040000,35-59,4.98,188.35
1607040000,60-79,18.77,105.91
1607040000,80+,50.79,240.23
1607126400,00-04,1.14,54.72
1607126400,05-14,0.00,155.67
1607126400,15-34,2.07,186.63
1607126400,35-59,5.67,194.90
1607126400,60-79,18.41,109.37
1607126400,80+,59.72,250.09
1607212800,00-04,2.28,56.93
1607212800,05-14,0.00,160.07
1607212800,15-34,2.07,191.27
1607212800,35-59,5.53,202.40
1607212800,60-79,18.41,113.81
1607212800,80+,59.72,259.70
1607299200,00-04,2.28,60.41
1607299200,05-14,0.54,164.46
1607299200,15-34,2.32,196.74
1607299200,35-59,5.40,212.49
1607299200,60-79,19.31,119.13
1607299200,80+,66.42,275.97
1607385600,00-04,2.28,64.36
1607385600,05-14,0.54,165.88
1607385600,15-34,2.84,202.17
1607385600,35-59,5.53,222.95
1607385600,60-79,19.13,124.93
1607385600,80+,67.53,288.70
1607472000,00-04,2.28,65.79
1607472000,05-14,0.54,165.40
1607472000,15-34,2.84,207.92
1607472000,35-59,5.26,232.01
1607472000,60-79,18.23,129.87
1607472000,80+,73.67,301.93
1607558400,00-04,3.42,68.95
1607558400,05-14,0.54,166.19
1607558400,15-34,3.10,215.40
1607558400,35-59,4.84,241.07
1607558400,60-79,20.56,135.78
1607558400,80+,75.91,318.79
1607644800,00-04,4.56,72.90
1607644800,05-14,0.54,166.19
1607644800,15-34,2.32,226.87
1607644800,35-59,5.40,253.26
1607644800,60-79,23.96,143.98
1607644800,80+,88.74,338.43
1607731200,00-04,3.42,74.80
1607731200,05-14,0.54,165.40
1607731200,15-34,1.81,237.95
1607731200,35-59,6.23,265.09
1607731200,60-79,27.35,151.27
1607731200,80+,91.53,350.82
1607817600,00-04,4.56,76.70
1607817600,05-14,0.54,166.11
1607817600,15-34,1.81,249.85
1607817600,35-59,6.64,277.56
1607817600,60-79,30.39,160.15
1607817600,80+,96.00,369.78
1607904000,00-04,5.70,77.33
1607904000,05-14,0.54,165.25
1607904000,15-34,1.55,262.94
1607904000,35-59,6.64,290.20
1607904000,60-79,30.75,168.71
1607904000,80+,94.32,385.80
1607990400,00-04,5.70,79.07
1607990400,05-14,1.09,165.87
1607990400,15-34,1.55,277.25
1607990400,35-59,7.06,303.27
1607990400,60-79,32.89,177.90
1607990400,80+,114.42,407.12
1608076800,00-04,5.70,81.92
1608076800,05-14,1.09,168.62
1608076800,15-34,2.07,289.73
1608076800,35-59,7.61,315.21
1608076800,60-79,35.04,188.06
1608076800,80+,123.90,430.22
1608163200,00-04,5.70,83.97
1608163200,05-14,1.09,168.54
1608163200,15-34,2.32,300.63
1608163200,35-59,8.72,327.10
1608163200,60-79,35.93,198.33
1608163200,80+,137.30,449.01
1608249600,00-04,4.56,85.08
1608249600,05-14,1.63,168.15
1608249600,15-34,3.62,305.88
1608249600,35-59,9.69,336.35
1608249600,60-79,35.93,207.09
1608249600,80+,141.76,463.09
1608336000,00-04,4.56,86.82
1608336000,05-14,1.63,166.50
1608336000,15-34,3.87,310.26
1608336000,35-59,9.69,345.21
1608336000,60-79,36.83,216.05
1608336000,80+,141.76,486.19
1608422400,00-04,3.42,88.72
1608422400,05-14,1.63,163.21
1608422400,15-34,3.87,313.39
1608422400,35-59,10.10,354.25
1608422400,60-79,34.68,223.54
1608422400,80+,145.11,503.80
1608508800,00-04,2.28,91.56
1608508800,05-14,1.09,162.50
1608508800,15-34,4.13,317.96
1608508800,35-59,10.93,364.40
1608508800,60-79,33.61,233.67
1608508800,80+,141.21,528.50
1608595200,00-04,3.42,93.14
1608595200,05-14,0.54,162.19
1608595200,15-34,4.13,322.92
1608595200,35-59,10.93,375.76
1608595200,60-79,33.79,244.14
1608595200,80+,140.09,552.61
1608681600,00-04,4.56,93.30
1608681600,05-14,0.54,158.50
1608681600,15-34,4.13,325.69
1608681600,35-59,11.90,384.83
1608681600,60-79,36.83,251.86
1608681600,80+,142.32,569.97
1608768000,00-04,3.42,91.24
1608768000,05-14,1.09,153.55
1608768000,15-34,3.62,324.93
1608768000,35-59,12.04,388.32
1608768000,60-79,36.83,255.70
1608768000,80+,139.53,583.37
1608854400,00-04,3.42,86.50
1608854400,05-14,0.54,146.41
1608854400,15-34,2.58,322.78
1608854400,35-59,10.38,387.29
1608854400,60-79,33.07,256.65
1608854400,80+,121.67,592.48
1608940800,00-04,3.42,82.07
1608940800,05-14,0.54,139.81
1608940800,15-34,3.10,320.58
1608940800,35-59,10.10,385.50
1608940800,60-79,30.75,256.67
1608940800,80+,128.37,593.91
1609027200,00-04,2.28,76.54
1609027200,05-14,0.54,132.28
1609027200,15-34,3.62,316.16
1609027200,35-59,9.41,379.69
1609027200,60-79,32.54,255.40
1609027200,80+,125.58,591.72
1609113600,00-04,2.28,70.53
1609113600,05-14,0.54,121.13
1609113600,15-34,3.36,305.30
1609113600,35-59,8.99,369.56
1609113600,60-79,36.83,250.00
1609113600,80+,136.74,578.06
1609200000,00-04,2.28,63.89
1609200000,05-14,0.54,108.96
1609200000,15-34,3.36,290.77
1609200000,35-59,8.58,355.56
1609200000,60-79,36.83,243.07
1609200000,80+,131.72,564.91
1609286400,00-04,4.56,58.67
1609286400,05-14,0.54,98.99
1609286400,15-34,2.84,279.34
1609286400,35-59,8.30,342.45
1609286400,60-79,36.11,237.65
1609286400,80+,135.63,550.42
1609372800,00-04,4.56,55.35
1609372800,05-14,0.00,90.67
1609372800,15-34,2.84,269.30
1609372800,35-59,10.65,331.52
1609372800,60-79,39.33,231.69
1609372800,80+,141.76,534.06
1609459200,00-04,4.56,54.71
1609459200,05-14,0.00,84.86
1609459200,15-34,3.36,262.69
1609459200,35-59,10.79,324.31
1609459200,60-79,40.40,227.54
1609459200,80+,143.44,524.12
1609545600,00-04,5.70,54.40
1609545600,05-14,0.00,80.31
1609545600,15-34,3.10,256.50
1609545600,35-59,10.24,318.17
1609545600,60-79,39.69,224.05
1609545600,80+,130.60,516.95
1609632000,00-04,5.70,55.03
1609632000,05-14,0.00,76.93
1609632000,15-34,2.84,252.51
1609632000,35-59,10.93,313.42
1609632000,60-79,40.22,220.41
1609632000,80+,140.09,510.97
1609718400,00-04,6.84,55.50
1609718400,05-14,0.00,76.23
1609718400,15-34,3.36,254.63
1609718400,35-59,10.65,309.74
1609718400,60-79,37.72,218.55
1609718400,80+,136.74,511.22
1609804800,00-04,5.70,57.24
1609804800,05-14,0.00,76.07
1609804800,15-34,3.36,259.74
1609804800,35-59,10.93,304.56
1609804800,60-79,38.44,214.27
1609804800,80+,133.95,501.45
1609891200,00-04,5.70,58.51
1609891200,05-14,0.00,76.54
1609891200,15-34,4.13,268.30
1609891200,35-59,10.24,303.81
1609891200,60-79,37.36,211.90
1609891200,80+,133.95,505.41
1609977600,00-04,5.70,60.57
1609977600,05-14,0.00,78.97
1609977600,15-34,4.91,283.98
1609977600,35-59,7.89,310.57
1609977600,60-79,32.89,216.82
1609977600,80+,127.25,522.01
1610064000,00-04,5.70,62.94
1610064000,05-14,0.00,82.35
1610064000,15-34,4.91,301.09
1610064000,35-59,8.16,318.62
1610064000,60-79,35.75,222.78
1610064000,80+,141.21,538.45
1610150400,00-04,4.56,65.15
1610150400,05-14,0.54,85.57
1610150400,15-34,4.65,319.11
1610150400,35-59,9.13,326.94
1610150400,60-79,38.79,229.07
1610150400,80+,149.58,552.86
1610236800,00-04,4.56,67.68
1610236800,05-14,0.54,89.73
1610236800,15-34,5.16,338.63
1610236800,35-59,8.58,337.38
1610236800,60-79,36.65,238.29
1610236800,80+,139.53,575.03
1610323200,00-04,3.42,71.48
1610323200,05-14,0.54,93.97
1610323200,15-34,5.16,354.39
1610323200,35-59,8.30,347.84
1610323200,60-79,36.11,245.11
1610323200,80+,135.07,590.79
1610409600,00-04,3.42,74.32
1610409600,05-14,0.54,98.13
1610409600,15-34,4.91,366.65
1610409600,35-59,8.03,359.28
1610409600,60-79,36.29,251.83
1610409600,80+,141.21,611.78
1610496000,00-04,0.00,77.33
1610496000,05-14,1.09,101.66
1610496000,15-34,4.65,370.64
1610496000,35-59,8.72,363.13
1610496000,60-79,36.29,254.35
1610496000,80+,137.86,615.49
1610582400,00-04,0.00,79.38
1610582400,05-14,1.63,103.15
1610582400,15-34,3.87,365.68
1610582400,35-59,8.30,357.43
1610582400,60-79,37.36,249.46
1610582400,80+,137.86,607.56
1610668800,00-04,0.00,81.91
1610668800,05-14,1.63,103.94
1610668800,15-34,3.62,358.77
1610668800,35-59,8.72,351.87
1610668800,60-79,35.93,243.94
1610668800,80+,132.28,596.69
1610755200,00-04,0.00,84.60
1610755200,05-14,1.09,104.17
1610755200,15-34,4.13,349.71
1610755200,35-59,8.30,345.52
1610755200,60-79,35.22,237.62
1610755200,80+,136.74,589.19
1610841600,00-04,1.14,87.61
1610841600,05-14,1.09,104.09
1610841600,15-34,3.36,335.00
1610841600,35-59,8.58,335.41
1610841600,60-79,35.58,227.38
1610841600,80+,140.09,571.40
1610928000,00-04,1.14,88.08
1610928000,05-14,1.09,101.43
1610928000,15-34,3.62,318.46
1610928000,35-59,9.27,322.91
1610928000,60-79,35.40,217.58
1610928000,80+,140.09,557.50
1611014400,00-04,1.14,88.87
1611014400,05-14,1.63,97.74
1611014400,15-34,3.62,300.59
1611014400,35-59,8.86,309.25
1611014400,60-79,34.15,208.79
1611014400,80+,137.30,538.36
1611100800,00-04,2.28,90.45
1611100800,05-14,1.09,94.44
1611100800,15-34,2.84,283.11
1611100800,35-59,8.44,298.27
1611100800,60-79,34.50,200.44
1611100800,80+,140.09,525.97
1611187200,00-04,2.28,90.93
1611187200,05-14,1.09,92.01
1611187200,15-34,2.84,266.93
1611187200,35-59,8.30,289.34
1611187200,60-79,34.32,193.54
1611187200,80+,137.30,511.39
1611273600,00-04,3.42,90.30
1611273600,05-14,1.09,88.71
1611273600,15-34,2.32,250.32
1611273600,35-59,9.55,277.36
1611273600,60-79,32.54,185.87
1611273600,80+,140.09,496.30
1611360000,00-04,3.42,89.35
1611360000,05-14,1.09,85.33
1611360000,15-34,2.32,234.96
1611360000,35-59,8.86,265.75
1611360000,60-79,28.96,178.41
1611360000,80+,126.70,477.51
1611446400,00-04,2.28,86.03
1611446400,05-14,1.09,80.54
1611446400,15-34,2.84,223.13
1611446400,35-59,9.27,255.48
1611446400,60-79,29.14,171.87
1611446400,80+,126.70,460.39
1611532800,00-04,2.28,84.13
1611532800,05-14,1.09,77.64
1611532800,15-34,2.32,212.20
1611532800,35-59,8.86,246.89
1611532800,60-79,29.68,164.97
1611532800,80+,123.35,439.83
1611619200,00-04,2.28,82.39
1611619200,05-14,0.54,75.21
1611619200,15-34,2.07,202.60
1611619200,35-59,8.72,238.83
1611619200,60-79,28.96,157.43
1611619200,80+,116.09,424.49
1611705600,00-04,1.14,78.44
1611705600,05-14,0.54,73.64
1611705600,15-34,2.58,196.88
1611705600,35-59,8.16,231.35
1611705600,60-79,25.74,151.11
1611705600,80+,103.81,404.93
1611792000,00-04,1.14,75.59
1611792000,05-14,0.00,70.89
1611792000,15-34,2.84,192.20
1611792000,35-59,7.89,224.33
1611792000,60-79,23.06,145.08
1611792000,80+,106.60,388.24
1611878400,00-04,0.00,70.85
1611878400,05-14,0.00,68.61
1611878400,15-34,2.84,187.39
1611878400,35-59,6.92,218.86
1611878400,60-79,22.53,139.14
1611878400,80+,101.58,369.78
1611964800,00-04,0.00,66.73
1611964800,05-14,0.00,66.96
1611964800,15-34,2.07,182.39
1611964800,35-59,6.92,212.55
1611964800,60-79,22.70,133.11
1611964800,80+,98.79,352.33
1612051200,00-04,0.00,64.36
1612051200,05-14,0.00,66.73
1612051200,15-34,1.55,176.92
1612051200,35-59,6.36,207.03
1612051200,60-79,20.74,128.20
1612051200,80+,88.74,336.99
1612137600,00-04,0.00,61.51
1612137600,05-14,0.00,66.73
1612137600,15-34,1.55,172.53
1612137600,35-59,6.23,201.85
1612137600,60-79,19.84,124.68
1612137600,80+,87.63,321.91
1612224000,00-04,0.00,58.51
1612224000,05-14,0.00,68.45
1612224000,15-34,1.55,169.37
1612224000,35-59,6.09,198.19
1612224000,60-79,19.84,122.92
1612224000,80+,89.30,304.12
1612310400,00-04,0.00,56.77
1612310400,05-14,0.00,67.35
1612310400,15-34,1.03,166.82
1612310400,35-59,7.20,193.81
1612310400,60-79,19.49,121.01
1612310400,80+,85.95,288.70
1612396800,00-04,1.14,55.98
1612396800,05-14,0.54,67.75
1612396800,15-34,1.81,163.83
1612396800,35-59,7.61,190.09
1612396800,60-79,20.56,120.53
1612396800,80+,76.46,274.62
1612483200,00-04,1.14,57.24
1612483200,05-14,0.54,68.92
1612483200,15-34,2.32,160.63
1612483200,35-59,7.20,185.78
1612483200,60-79,20.56,120.35
1612483200,80+,75.35,264.00
1612569600,00-04,1.14,57.88
1612569600,05-14,0.54,69.55
1612569600,15-34,2.32,157.40
1612569600,35-59,7.20,181.99
1612569600,60-79,23.06,120.10
1612569600,80+,79.25,253.80
1612656000,00-04,1.14,58.67
1612656000,05-14,0.54,69.24
1612656000,15-34,2.58,154.56
1612656000,35-59,7.06,178.42
1612656000,60-79,23.78,119.46
1612656000,80+,82.04,241.83
1612742400,00-04,1.14,58.19
1612742400,05-14,0.54,67.83
1612742400,15-34,2.32,150.20
1612742400,35-59,6.92,171.90
1612742400,60-79,23.60,116.99
1612742400,80+,79.25,231.21
1612828800,00-04,2.28,56.45
1612828800,05-14,0.54,64.45
1612828800,15-34,2.58,144.23
1612828800,35-59,7.06,162.43
1612828800,60-79,23.42,112.41
1612828800,80+,68.65,220.08
1612915200,00-04,2.28,53.92
1612915200,05-14,0.54,63.43
1612915200,15-34,2.32,137.01
1612915200,35-59,5.81,154.38
1612915200,60-79,22.35,107.80
1612915200,80+,69.77,210.30
1613001600,00-04,1.14,49.97
1613001600,05-14,0.00,61.55
1613001600,15-34,1.03,131.72
1613001600,35-59,5.40,146.57
1613001600,60-79,22.70,101.43
1613001600,80+,64.74,200.78
1613088000,00-04,1.14,46.02
1613088000,05-14,0.00,58.25
1613088000,15-34,1.29,127.33
1613088000,35-59,5.26,139.34
1613088000,60-79,23.78,95.14
1613088000,80+,62.51,190.66
1613174400,00-04,1.14,42.22
1613174400,05-14,0.00,55.81
1613174400,15-34,2.07,123.38
1613174400,35-59,6.50,132.84
1613174400,60-79,22.70,89.54
1613174400,80+,60.84,181.81
1613260800,00-04,2.28,37.95
1613260800,05-14,0.00,54.01
1613260800,15-34,2.58,119.71
1613260800,35-59,7.06,126.14
1613260800,60-79,23.24,84.62
1613260800,80+,63.63,176.76
1613347200,00-04,2.28,36.69
1613347200,05-14,0.00,53.69
1613347200,15-34,2.58,119.67
1613347200,35-59,7.20,124.91
1613347200,60-79,22.53,83.17
1613347200,80+,64.18,174.99
1613433600,00-04,1.14,38.59
1613433600,05-14,0.00,54.01
1613433600,15-34,2.58,123.63
1613433600,35-59,7.61,128.05
1613433600,60-79,22.70,84.75
1613433600,80+,65.86,181.06
1613520000,00-04,2.28,41.91
1613520000,05-14,0.00,53.93
1613520000,15-34,2.84,126.58
1613520000,35-59,8.72,130.71
1613520000,60-79,26.64,87.35
1613520000,80+,68.09,187.21
1613606400,00-04,2.28,45.23
1613606400,05-14,0.00,54.56
1613606400,15-34,3.36,128.84
1613606400,35-59,9.13,133.34
1613606400,60-79,28.96,91.22
1613606400,80+,74.79,194.46
1613692800,00-04,2.28,49.18
1613692800,05-14,0.00,55.97
1613692800,15-34,3.10,132.12
1613692800,35-59,9.69,136.71
1613692800,60-79,29.85,95.09
1613692800,80+,73.11,202.30
1613779200,00-04,3.42,52.66
1613779200,05-14,0.00,55.97
1613779200,15-34,2.84,135.32
1613779200,35-59,8.72,140.08
1613779200,60-79,29.50,98.65
1613779200,80+,72.56,209.88
1613865600,00-04,2.28,56.30
1613865600,05-14,0.00,56.05
1613865600,15-34,2.58,138.63
1613865600,35-59,7.75,143.65
1613865600,60-79,28.42,101.07
1613865600,80+,72.00,214.18
1613952000,00-04,2.28,59.46
1613952000,05-14,0.00,55.34
1613952000,15-34,2.58,140.03
1613952000,35-59,7.89,145.36
1613952000,60-79,30.03,101.61
1613952000,80+,75.35,216.62
1614038400,00-04,2.28,61.36
1614038400,05-14,0.00,55.81
1614038400,15-34,2.84,139.85
1614038400,35-59,6.92,146.14
1614038400,60-79,30.03,101.17
1614038400,80+,77.58,215.28
1614124800,00-04,1.14,62.62
1614124800,05-14,0.00,56.91
1614124800,15-34,3.36,141.50
1614124800,35-59,7.20,146.94
1614124800,60-79,27.17,100.03
1614124800,80+,72.00,214.35
1614211200,00-04,1.14,64.99
1614211200,05-14,0.00,57.85
1614211200,15-34,3.10,143.26
1614211200,35-59,7.47,147.86
1614211200,60-79,23.96,100.16
1614211200,80+,69.21,212.33
1614297600,00-04,1.14,66.73
1614297600,05-14,0.00,59.74
1614297600,15-34,2.58,143.01
1614297600,35-59,6.36,148.56
1614297600,60-79,22.53,101.02
1614297600,80+,69.21,209.04
1614384000,00-04,1.14,69.90
1614384000,05-14,0.00,63.11
1614384000,15-34,3.10,142.54
1614384000,35-59,6.78,148.44
1614384000,60-79,23.60,101.63
1614384000,80+,69.21,204.49
1614470400,00-04,1.14,73.69
1614470400,05-14,0.00,66.80
1614470400,15-34,2.58,141.68
1614470400,35-59,6.92,148.15
1614470400,60-79,24.49,103.39
1614470400,80+,65.30,202.04
1614556800,00-04,1.14,77.01
1614556800,05-14,0.00,73.32
1614556800,15-34,2.84,141.75
1614556800,35-59,6.78,147.56
1614556800,60-79,22.88,104.89
1614556800,80+,60.84,198.08
1614643200,00-04,1.14,81.92
1614643200,05-14,0.00,83.53
1614643200,15-34,2.58,142.62
1614643200,35-59,7.61,147.00
1614643200,60-79,22.35,105.96
1614643200,80+,59.72,188.89
1614729600,00-04,2.28,90.61
1614729600,05-14,0.00,93.97
1614729600,15-34,2.07,142.36
1614729600,35-59,6.64,147.43
1614729600,60-79,22.70,106.88
1614729600,80+,56.37,178.27
1614816000,00-04,3.42,102.32
1614816000,05-14,0.00,105.35
1614816000,15-34,2.58,141.68
1614816000,35-59,6.09,148.09
1614816000,60-79,21.99,105.48
1614816000,80+,51.91,167.74
1614902400,00-04,3.42,116.07
1614902400,05-14,0.00,118.22
1614902400,15-34,3.10,142.87
1614902400,35-59,6.36,148.83
1614902400,60-79,20.20,103.42
1614902400,80+,49.67,158.30
1614988800,00-04,3.42,129.83
1614988800,05-14,0.00,130.71
1614988800,15-34,2.32,144.20
1614988800,35-59,5.67,150.12
1614988800,60-79,18.77,101.79
1614988800,80+,42.98,150.63
1615075200,00-04,3.42,142.48
1615075200,05-14,0.00,142.80
1615075200,15-34,2.84,145.85
1615075200,35-59,6.23,152.18
1615075200,60-79,17.70,99.49
1615075200,80+,42.98,142.96
1615161600,00-04,4.56,156.24
1615161600,05-14,0.00,152.53
1615161600,15-34,2.58,147.51
1615161600,35-59,5.95,154.58
1615161600,60-79,18.41,98.22
1615161600,80+,45.77,137.31
1615248000,00-04,4.56,168.89
1615248000,05-14,0.00,156.14
1615248000,15-34,2.32,148.23
1615248000,35-59,5.53,157.81
1615248000,60-79,17.34,97.02
1615248000,80+,48.56,137.99
1615334400,00-04,4.56,179.80
1615334400,05-14,0.00,161.79
1615334400,15-34,2.58,151.39
1615334400,35-59,5.81,161.28
1615334400,60-79,18.23,96.79
1615334400,80+,51.91,141.95
1615420800,00-04,4.56,185.18
1615420800,05-14,0.00,168.07
1615420800,15-34,2.32,156.43
1615420800,35-59,6.23,165.72
1615420800,60-79,16.98,97.61
1615420800,80+,55.25,146.25
1615507200,00-04,5.70,188.34
1615507200,05-14,0.00,171.13
1615507200,15-34,2.32,162.32
1615507200,35-59,6.64,171.08
1615507200,60-79,17.16,99.34
1615507200,80+,57.49,151.13
1615593600,00-04,4.56,190.71
1615593600,05-14,0.00,174.43
1615593600,15-34,2.32,169.12
1615593600,35-59,6.50,177.21
1615593600,60-79,16.27,101.53
1615593600,80+,61.95,155.35
1615680000,00-04,4.56,193.56
1615680000,05-14,0.00,178.28
1615680000,15-34,2.58,176.02
1615680000,35-59,6.64,183.66
1615680000,60-79,17.52,104.79
1615680000,80+,63.63,159.06
1615766400,00-04,3.42,196.25
1615766400,05-14,0.00,182.52
1615766400,15-34,2.84,185.23
1615766400,35-59,7.06,191.80
1615766400,60-79,17.34,108.53
1615766400,80+,64.18,163.02
1615852800,00-04,4.56,196.09
1615852800,05-14,0.00,188.17
1615852800,15-34,3.10,194.58
1615852800,35-59,7.61,199.54
1615852800,60-79,18.95,113.02
1615852800,80+,63.07,164.70
1615939200,00-04,3.42,191.03
1615939200,05-14,0.54,189.98
1615939200,15-34,3.36,204.18
1615939200,35-59,8.16,208.19
1615939200,60-79,18.41,117.53
1615939200,80+,61.95,164.11
1616025600,00-04,2.28,191.03
1616025600,05-14,0.54,191.00
1616025600,15-34,3.62,214.65
1616025600,35-59,8.44,217.38
1616025600,60-79,20.56,123.51
1616025600,80+,58.60,166.64
1616112000,00-04,3.42,190.40
1616112000,05-14,1.09,194.69
1616112000,15-34,3.10,223.42
1616112000,35-59,8.86,225.54
1616112000,60-79,21.63,129.70
1616112000,80+,54.14,168.08
1616198400,00-04,5.70,188.82
1616198400,05-14,1.09,197.83
1616198400,15-34,2.84,231.12
1616198400,35-59,9.69,233.35
1616198400,60-79,25.39,135.40
1616198400,80+,50.79,169.51
1616284800,00-04,7.98,188.34
1616284800,05-14,1.09,202.15
1616284800,15-34,2.07,239.82
1616284800,35-59,9.27,240.43
1616284800,60-79,25.03,140.19
1616284800,80+,47.44,170.86
1616371200,00-04,7.98,184.70
1616371200,05-14,1.09,206.62
1616371200,15-34,2.07,245.25
1616371200,35-59,9.27,246.29
1616371200,60-79,25.92,145.18
1616371200,80+,50.79,172.04
1616457600,00-04,6.84,184.39
1616457600,05-14,1.63,213.53
1616457600,15-34,2.32,253.41
1616457600,35-59,9.55,253.01
1616457600,60-79,27.17,149.84
1616457600,80+,49.12,173.47
1616544000,00-04,6.84,184.86
1616544000,05-14,1.09,221.46
1616544000,15-34,1.81,259.59
1616544000,35-59,9.82,258.27
1616544000,60-79,29.14,154.96
1616544000,80+,54.14,174.99
1616630400,00-04,6.84,179.48
1616630400,05-14,1.09,228.84
1616630400,15-34,1.55,264.38
1616630400,35-59,9.55,263.20
1616630400,60-79,29.32,159.57
1616630400,80+,56.93,171.78
1616716800,00-04,5.70,175.21
1616716800,05-14,0.54,233.47
1616716800,15-34,2.07,269.95
1616716800,35-59,9.41,269.08
1616716800,60-79,30.57,163.47
1616716800,80+,62.51,169.42
1616803200,00-04,5.70,171.10
1616803200,05-14,1.09,237.79
1616803200,15-34,2.84,276.21
1616803200,35-59,9.27,275.18
1616803200,60-79,30.39,167.87
1616803200,80+,65.30,167.40
1616889600,00-04,3.42,166.20
1616889600,05-14,1.09,239.43
1616889600,15-34,2.84,282.39
1616889600,35-59,10.79,282.35
1616889600,60-79,30.57,173.75
1616889600,80+,68.65,166.31
1616976000,00-04,7.98,163.67
1616976000,05-14,1.09,239.20
1616976000,15-34,4.13,289.91
1616976000,35-59,11.62,290.01
1616976000,60-79,31.28,178.41
1616976000,80+,66.42,163.86
1617062400,00-04,7.98,159.56
1617062400,05-14,1.09,237.24
1617062400,15-34,5.16,295.01
1617062400,35-59,11.48,296.73
1617062400,60-79,30.93,184.45
1617062400,80+,66.98,163.69
1617148800,00-04,11.41,158.29
1617148800,05-14,1.63,234.80
1617148800,15-34,5.16,299.37
1617148800,35-59,11.76,303.51
1617148800,60-79,32.72,190.84
1617148800,80+,62.51,164.28
1617235200,00-04,11.41,158.14
1617235200,05-14,1.63,229.07
1617235200,15-34,5.94,299.83
1617235200,35-59,12.04,307.13
1617235200,60-79,33.07,195.04
1617235200,80+,63.63,166.64
1617321600,00-04,11.41,156.56
1617321600,05-14,2.17,222.63
1617321600,15-34,6.97,297.93
1617321600,35-59,14.25,307.56
1617321600,60-79,35.75,197.54
1617321600,80+,59.72,167.74
1617408000,00-04,9.13,156.24
1617408000,05-14,1.63,216.28
1617408000,15-34,6.46,294.94
1617408000,35-59,15.08,306.02
1617408000,60-79,35.40,198.35
1617408000,80+,55.81,167.15
1617494400,00-04,10.27,154.50
1617494400,05-14,2.17,208.97
1617494400,15-34,6.71,288.11
1617494400,35-59,13.56,301.15
1617494400,60-79,36.65,196.32
1617494400,80+,55.25,164.11
1617580800,00-04,5.70,149.91
1617580800,05-14,2.17,199.79
1617580800,15-34,5.16,276.53
1617580800,35-59,13.01,291.52
1617580800,60-79,35.58,192.09
1617580800,80+,53.02,161.50
1617667200,00-04,5.70,144.85
1617667200,05-14,2.17,187.70
1617667200,15-34,3.87,264.02
1617667200,35-59,13.15,280.75
1617667200,60-79,34.15,186.26
1617667200,80+,50.23,154.59
1617753600,00-04,3.42,139.79
1617753600,05-14,2.17,176.08
1617753600,15-34,4.13,254.52
1617753600,35-59,12.87,270.97
1617753600,60-79,30.39,179.94
1617753600,80+,49.67,147.68
1617840000,00-04,6.84,138.05
1617840000,05-14,2.17,168.07
1617840000,15-34,4.13,251.40
1617840000,35-59,14.39,265.38
1617840000,60-79,32.89,176.73
1617840000,80+,46.88,142.20
1617926400,00-04,5.70,139.16
1617926400,05-14,2.17,162.11
1617926400,15-34,3.10,251.83
1617926400,35-59,12.59,263.55
1617926400,60-79,32.72,175.89
1617926400,80+,44.65,138.32
1618012800,00-04,5.70,138.84
1618012800,05-14,2.17,156.38
1618012800,15-34,4.13,253.48
1618012800,35-59,12.59,263.57
1618012800,60-79,33.43,176.43
1618012800,80+,46.88,136.64
1618099200,00-04,4.56,139.95
1618099200,05-14,1.63,153.86
1618099200,15-34,4.13,260.17
1618099200,35-59,13.42,266.98
1618099200,60-79,32.18,179.53
1618099200,80+,44.65,138.32
1618185600,00-04,4.56,145.01
1618185600,05-14,1.63,159.12
1618185600,15-34,4.13,275.78
1618185600,35-59,13.28,277.83
1618185600,60-79,32.72,187.48
1618185600,80+,46.88,141.69
1618272000,00-04,5.70,150.54
1618272000,05-14,1.09,166.90
1618272000,15-34,4.39,293.47
1618272000,35-59,13.42,289.93
1618272000,60-79,35.75,195.96
1618272000,80+,53.02,149.36
1618358400,00-04,4.56,155.13
1618358400,05-14,0.54,175.53
1618358400,15-34,5.16,309.18
1618358400,35-59,12.73,298.89
1618358400,60-79,36.83,201.62
1618358400,80+,52.46,158.13
1618444800,00-04,1.14,159.72
1618444800,05-14,0.54,183.93
1618444800,15-34,4.39,320.08
1618444800,35-59,11.35,304.22
1618444800,60-79,36.11,203.47
1618444800,80+,55.81,164.54
